Protein,MC4_Rank,MCT_Rank
TGRH88_061010,2982,3196
TGRH88_055990,2983,3129
TGRH88_032280,2984,3089
TGRH88_061680,2985,2684
TGRH88_076020,2986,2612
TGRH88_069180,2987,2507
TGRH88_025900,2988,3115
TGRH88_034500,2989,2914
TGRH88_044190,2990,2888
TGRH88_072470,2991,3197
TGRH88_042830,2992,3107
TGRH88_050190,2993,3022
TGRH88_077560,2994,3423
TGRH88_068360,2995,3060
TGRH88_005530,2996,2813
TGRH88_053900,2997,2840
TGRH88_034870,2998,3278
TGRH88_031490,2999,2633
TGRH88_082930,3000,2526
TGRH88_047580,3001,2563
TGRH88_084290,3002,3269
TGRH88_014560,3003,3044
TGRH88_020410,3004,2869
TGRH88_048510,3005,3378
TGRH88_036230,3006,3100
TGRH88_082230,3007,2709
TGRH88_057140,3008,3166
TGRH88_076380,3009,2580
TGRH88_034490,3010,3367
TGRH88_070090,3011,2837
TGRH88_036300,3012,2861
TGRH88_016280,3013,3340
TGRH88_019210,3014,3491
TGRH88_014410,3015,3527
TGRH88_025690,3016,3138
TGRH88_015760,3017,2753
TGRH88_001070,3018,3217
TGRH88_075170,3019,3325
TGRH88_075650,3020,3061
TGRH88_024940,3021,2965
TGRH88_046980,3022,2647
TGRH88_043120,3023,3604
TGRH88_001780,3024,3510
TGRH88_046030,3025,3229
TGRH88_051000,3026,2968
TGRH88_025930,3027,3077
TGRH88_018010,3028,3380
TGRH88_078020,3029,3311
TGRH88_074020,3030,3140
TGRH88_073220,3031,3031
TGRH88_020930,3032,2750
TGRH88_075620,3033,3336
TGRH88_007540,3034,2796
TGRH88_007860,3035,3179
TGRH88_015320,3036,2674
TGRH88_043400,3037,3103
TGRH88_046990,3038,2644
TGRH88_037940,3039,2993
TGRH88_045940,3040,2808
TGRH88_057020,3041,3393
TGRH88_007840,3042,3219
TGRH88_063610,3043,2816
TGRH88_081460,3044,3273
TGRH88_059550,3045,3193
TGRH88_011990,3046,2960
TGRH88_055080,3047,2725
TGRH88_016540,3048,2775
TGRH88_049040,3049,3191
TGRH88_080090,3050,3011
TGRH88_023730,3051,2811
TGRH88_059100,3052,3015
TGRH88_060990,3053,2793
TGRH88_021920,3054,2969
TGRH88_071380,3055,3240
TGRH88_060560,3056,2570
TGRH88_015290,3057,2832
TGRH88_059330,3058,2748
TGRH88_015550,3059,3332
TGRH88_038070,3060,2807
TGRH88_072360,3061,3188
TGRH88_070590,3062,2585
TGRH88_017480,3063,3283
TGRH88_010440,3064,2967
TGRH88_009750,3065,2770
TGRH88_035880,3066,3599
TGRH88_036100,3067,3006
TGRH88_001400,3068,3045
TGRH88_063460,3069,3047
TGRH88_055920,3070,2734
TGRH88_079740,3071,3216
TGRH88_082130,3072,2860
TGRH88_060230,3073,3165
TGRH88_074810,3074,3068
TGRH88_019630,3075,2868
TGRH88_066120,3076,3499
TGRH88_038700,3077,2722
TGRH88_040740,3078,2710
TGRH88_005910,3079,2898
TGRH88_060540,3080,3337
TGRH88_006520,3081,2822
TGRH88_058750,3082,2986
TGRH88_012730,3083,3306
TGRH88_071790,3084,3211
TGRH88_071960,3085,3354
TGRH88_080850,3086,3126
TGRH88_057430,3087,2872
TGRH88_055200,3088,3199
TGRH88_003500,3089,2637
TGRH88_053210,3090,2707
TGRH88_003030,3091,3426
TGRH88_031450,3092,3192
TGRH88_036770,3093,3222
TGRH88_080080,3094,3012
TGRH88_031050,3095,2859
TGRH88_048680,3096,3132
TGRH88_000830,3097,3305
TGRH88_035290,3098,3137
TGRH88_070360,3099,3382
TGRH88_012040,3100,3128
TGRH88_043160,3101,3139
TGRH88_005170,3102,3404
TGRH88_010620,3103,2616
TGRH88_072870,3104,3481
TGRH88_052720,3105,3245
TGRH88_064160,3106,3236
TGRH88_016040,3107,2797
TGRH88_047020,3108,3201
TGRH88_067980,3109,2716
TGRH88_007050,3110,3203
TGRH88_038460,3111,2963
TGRH88_011510,3112,2777
TGRH88_071480,3113,2614
TGRH88_005820,3114,3254
TGRH88_024160,3115,3038
TGRH88_059990,3116,2982
TGRH88_067330,3117,3242
TGRH88_062630,3118,3154
TGRH88_013000,3119,2667
TGRH88_078430,3120,3518
TGRH88_020430,3121,3237
TGRH88_019520,3122,3066
TGRH88_018730,3123,3543
TGRH88_036760,3124,3262
TGRH88_044170,3125,3034
TGRH88_067990,3126,2639
TGRH88_070110,3127,2635
TGRH88_053170,3128,3265
TGRH88_016950,3129,3718
TGRH88_056800,3130,3035
TGRH88_033110,3131,3539
TGRH88_033660,3132,3175
TGRH88_014540,3133,3348
TGRH88_014990,3134,3293
TGRH88_061700,3135,3302
TGRH88_043630,3136,3397
TGRH88_006430,3137,3108
TGRH88_081760,3138,3168
TGRH88_037370,3139,2605
TGRH88_007280,3140,3448
TGRH88_024130,3141,2931
TGRH88_025230,3142,3424
TGRH88_008360,3143,3264
TGRH88_043020,3144,2781
TGRH88_013660,3145,3407
TGRH88_001310,3146,3158
TGRH88_025910,3147,3178
TGRH88_065810,3148,3072
TGRH88_058440,3149,3373
TGRH88_067950,3150,3042
TGRH88_078090,3151,3056
TGRH88_044850,3152,3112
TGRH88_011160,3153,3435
TGRH88_047330,3154,2843
TGRH88_036210,3155,3259
TGRH88_047140,3156,2747
TGRH88_033080,3157,3533
TGRH88_056310,3158,2907
TGRH88_034230,3159,3210
TGRH88_079590,3160,3338
TGRH88_025000,3161,3180
TGRH88_039890,3162,2995
TGRH88_013610,3163,2974
TGRH88_026100,3164,2851
TGRH88_071750,3165,3563
TGRH88_019470,3166,3430
TGRH88_082940,3167,3432
TGRH88_060120,3168,2936
TGRH88_062670,3169,3479
TGRH88_055570,3170,2912
TGRH88_070600,3171,3586
TGRH88_037430,3172,3274
TGRH88_047070,3173,3018
TGRH88_068580,3174,3555
TGRH88_015030,3175,2919
TGRH88_047410,3176,3727
TGRH88_029710,3177,3464
TGRH88_031310,3178,3025
TGRH88_000400,3179,3079
TGRH88_023020,3180,3433
TGRH88_022480,3181,3685
TGRH88_056030,3182,3303
TGRH88_076160,3183,3515
TGRH88_082920,3184,2846
TGRH88_019180,3185,2809
TGRH88_014170,3186,3051
TGRH88_008440,3187,2949
TGRH88_041230,3188,2948
TGRH88_074340,3189,3043
TGRH88_054400,3190,3758
TGRH88_033320,3191,3234
TGRH88_022200,3192,3494
TGRH88_013430,3193,3564
TGRH88_014200,3194,3104
TGRH88_079810,3195,3312
TGRH88_018060,3196,3156
TGRH88_056470,3197,3689
TGRH88_078620,3198,3309
TGRH88_083310,3199,3671
TGRH88_042710,3200,2889
TGRH88_049390,3201,3350
TGRH88_011560,3202,3606
TGRH88_035110,3203,2819
TGRH88_075720,3204,3020
TGRH88_036330,3205,3297
TGRH88_003240,3206,3122
TGRH88_047380,3207,2976
TGRH88_002580,3208,3413
TGRH88_086490,3209,3773
TGRH88_048630,3210,3615
TGRH88_064530,3211,3466
TGRH88_058250,3212,2778
TGRH88_043290,3213,3541
TGRH88_069610,3214,2933
TGRH88_048380,3215,2842
TGRH88_061800,3216,3261
TGRH88_013950,3217,3530
TGRH88_081960,3218,3185
TGRH88_038530,3219,2990
TGRH88_074540,3220,3143
TGRH88_025520,3221,3171
TGRH88_024530,3222,3770
TGRH88_011620,3223,3650
TGRH88_055110,3224,3450
TGRH88_033810,3225,3253
TGRH88_081510,3226,2988
TGRH88_054740,3227,3292
TGRH88_001110,3228,3487
TGRH88_008350,3229,2999
TGRH88_046210,3230,3420
TGRH88_025840,3231,3241
TGRH88_013530,3232,3368
TGRH88_042580,3233,3048
TGRH88_069700,3234,2879
TGRH88_080180,3235,2795
TGRH88_016940,3236,3183
TGRH88_004330,3237,3651
TGRH88_007370,3238,3536
TGRH88_012230,3239,3525
TGRH88_015940,3240,3310
TGRH88_037990,3241,3459
TGRH88_061720,3242,3102
TGRH88_062310,3243,3010
TGRH88_076240,3244,2905
TGRH88_060940,3245,3567
TGRH88_044200,3246,3328
TGRH88_074090,3247,2766
TGRH88_010420,3248,3639
TGRH88_039960,3249,3638
TGRH88_032350,3250,3064
TGRH88_047780,3251,2878
TGRH88_075180,3252,2996
TGRH88_041130,3253,3520
TGRH88_058410,3254,3408
TGRH88_036600,3255,3452
TGRH88_077660,3256,3039
TGRH88_081310,3257,3446
TGRH88_068830,3258,3442
TGRH88_073030,3259,3437
TGRH88_086270,3260,3571
TGRH88_066300,3261,3145
TGRH88_010120,3262,3106
TGRH88_022870,3263,2966
TGRH88_048590,3264,2946
TGRH88_080730,3265,3285
TGRH88_009140,3266,3703
TGRH88_030220,3267,3172
TGRH88_064750,3268,2895
TGRH88_025130,3269,3470
TGRH88_021590,3270,3695
TGRH88_001390,3271,3174
TGRH88_071300,3272,3063
TGRH88_065690,3273,3652
TGRH88_071590,3274,3289
TGRH88_009150,3275,3220
TGRH88_041960,3276,3023
TGRH88_005740,3277,3647
TGRH88_043390,3278,3360
TGRH88_081580,3279,2918
TGRH88_078530,3280,2803
TGRH88_071470,3281,3124
TGRH88_006630,3282,2783
TGRH88_039980,3283,3256
TGRH88_078970,3284,3225
TGRH88_030300,3285,3105
TGRH88_079380,3286,3383
TGRH88_033420,3287,2942
TGRH88_024710,3288,3417
TGRH88_056550,3289,3608
TGRH88_081120,3290,3365
TGRH88_014940,3291,2927
TGRH88_030120,3292,2947
TGRH88_008290,3293,3392
TGRH88_027080,3294,3001
TGRH88_005940,3295,3121
TGRH88_017070,3296,2776
TGRH88_076600,3297,3101
TGRH88_066580,3298,2854
TGRH88_059520,3299,2830
TGRH88_025340,3300,3800
TGRH88_054660,3301,3353
TGRH88_016300,3302,3786
TGRH88_051780,3303,3247
TGRH88_015780,3304,3159
TGRH88_013880,3305,3691
TGRH88_058650,3306,3705
TGRH88_056490,3307,3422
TGRH88_008430,3308,3184
TGRH88_035420,3309,2983
TGRH88_037130,3310,3194
TGRH88_065780,3311,3390
TGRH88_079210,3312,2952
TGRH88_014750,3313,3130
TGRH88_072430,3314,3136
TGRH88_077180,3315,2802
TGRH88_059650,3316,3684
TGRH88_007220,3317,3550
TGRH88_026340,3318,3013
TGRH88_007340,3319,3282
TGRH88_005620,3320,3362
TGRH88_041550,3321,3726
TGRH88_079910,3322,3849
TGRH88_046060,3323,3260
TGRH88_045000,3324,2920
TGRH88_062080,3325,3057
TGRH88_015730,3326,3775
TGRH88_062200,3327,3280
TGRH88_058840,3328,2989
TGRH88_052120,3329,2881
TGRH88_014060,3330,3418
TGRH88_055740,3331,3419
TGRH88_001430,3332,3844
TGRH88_080350,3333,3227
TGRH88_058380,3334,2945
TGRH88_078330,3335,3803
TGRH88_055350,3336,2994
TGRH88_012140,3337,3005
TGRH88_020070,3338,3568
TGRH88_040530,3339,3402
TGRH88_051580,3340,3462
TGRH88_020290,3341,3801
TGRH88_016390,3342,3436
TGRH88_023670,3343,3672
TGRH88_016170,3344,3248
TGRH88_079330,3345,3123
TGRH88_082580,3346,3070
TGRH88_069250,3347,2940
TGRH88_048530,3348,3771
TGRH88_037640,3349,3698
TGRH88_021530,3350,3589
TGRH88_045760,3351,3463
TGRH88_067090,3352,2810
TGRH88_050360,3353,3874
TGRH88_013140,3354,3752
TGRH88_053340,3355,3700
TGRH88_068500,3356,3401
TGRH88_044000,3357,3076
TGRH88_015370,3358,3361
TGRH88_044370,3359,3595
TGRH88_042280,3360,2959
TGRH88_066960,3361,2910
TGRH88_053160,3362,3453
TGRH88_018990,3363,3024
TGRH88_075480,3364,3561
TGRH88_073530,3365,3214
TGRH88_012250,3366,3243
TGRH88_056540,3367,3215
TGRH88_074960,3368,3412
TGRH88_060220,3369,3802
TGRH88_058950,3370,3099
TGRH88_082300,3371,2841
TGRH88_054240,3372,3540
TGRH88_080580,3373,3053
TGRH88_044940,3374,3347
TGRH88_017320,3375,3783
TGRH88_029120,3376,3537
TGRH88_021460,3377,3258
TGRH88_008160,3378,3552
TGRH88_005160,3379,3286
TGRH88_059240,3380,3804
TGRH88_036080,3381,3144
TGRH88_032220,3382,3235
TGRH88_030420,3383,3288
TGRH88_077330,3384,3207
TGRH88_052520,3385,3111
TGRH88_033150,3386,3384
TGRH88_023410,3387,3633
TGRH88_017420,3388,3202
TGRH88_062100,3389,3757
TGRH88_064890,3390,3080
TGRH88_017990,3391,3403
TGRH88_010590,3392,3731
TGRH88_017880,3393,2944
TGRH88_077020,3394,3506
TGRH88_036490,3395,3694
TGRH88_050480,3396,3315
TGRH88_076510,3397,3263
TGRH88_032920,3398,3083
TGRH88_055210,3399,3764
TGRH88_036890,3400,3710
TGRH88_034690,3401,3329
TGRH88_000490,3402,3498
TGRH88_050010,3403,2981
TGRH88_008760,3404,3232
TGRH88_011800,3405,3896
TGRH88_048580,3406,3548
TGRH88_004910,3407,3189
TGRH88_034710,3408,3090
TGRH88_042500,3409,3330
TGRH88_002120,3410,3815
TGRH88_012750,3411,3484
TGRH88_067940,3412,2848
TGRH88_077420,3413,3239
TGRH88_029050,3414,3609
TGRH88_073390,3415,3000
TGRH88_058720,3416,2900
TGRH88_039560,3417,3911
TGRH88_073670,3418,3456
TGRH88_049290,3419,3155
TGRH88_068910,3420,3675
TGRH88_069150,3421,3678
TGRH88_002090,3422,3287
TGRH88_027650,3423,3341
TGRH88_005120,3424,3796
TGRH88_003950,3425,3346
TGRH88_042650,3426,3186
TGRH88_072160,3427,3500
TGRH88_016070,3428,3781
TGRH88_061670,3429,3356
TGRH88_061560,3430,2997
TGRH88_078520,3431,3444
TGRH88_044260,3432,3301
TGRH88_074480,3433,3387
TGRH88_059820,3434,3793
TGRH88_011640,3435,3990
TGRH88_057690,3436,3164
TGRH88_011170,3437,3707
TGRH88_025310,3438,3284
TGRH88_063420,3439,3041
TGRH88_065030,3440,3352
TGRH88_040310,3441,3321
TGRH88_011280,3442,3922
TGRH88_009200,3443,3327
TGRH88_050960,3444,3176
TGRH88_043010,3445,3049
TGRH88_029550,3446,3073
TGRH88_004380,3447,3840
TGRH88_078140,3448,3116
TGRH88_014840,3449,3364
TGRH88_025560,3450,3291
TGRH88_038940,3451,3917
TGRH88_076830,3452,3789
TGRH88_000960,3453,3251
TGRH88_071660,3454,3218
TGRH88_053740,3455,3613
TGRH88_038640,3456,3953
TGRH88_054520,3457,3117
TGRH88_007010,3458,3084
TGRH88_002010,3459,3471
TGRH88_025950,3460,3062
TGRH88_074260,3461,3702
TGRH88_036190,3462,3131
TGRH88_030690,3463,3880
TGRH88_070710,3464,3937
TGRH88_036680,3465,3635
TGRH88_008710,3466,3978
TGRH88_076230,3467,3316
TGRH88_002780,3468,3662
TGRH88_031420,3469,3577
TGRH88_059320,3470,3343
TGRH88_022460,3471,3791
TGRH88_051620,3472,3535
TGRH88_071000,3473,2985
TGRH88_073010,3474,3467
TGRH88_023460,3475,3926
TGRH88_061460,3476,3003
TGRH88_011830,3477,3768
TGRH88_071850,3478,3590
TGRH88_033970,3479,3488
TGRH88_078680,3480,3036
TGRH88_003740,3481,3566
TGRH88_072290,3482,3584
TGRH88_049200,3483,3209
TGRH88_054930,3484,3458
TGRH88_080970,3485,3447
TGRH88_077210,3486,3399
TGRH88_081890,3487,3855
TGRH88_038810,3488,3457
TGRH88_053450,3489,3517
TGRH88_054430,3490,3519
TGRH88_082820,3491,3697
TGRH88_001680,3492,3690
TGRH88_006090,3493,3782
TGRH88_051410,3494,3377
TGRH88_024480,3495,3812
TGRH88_073810,3496,3736
TGRH88_013580,3497,3075
TGRH88_034410,3498,3807
TGRH88_027240,3499,3581
TGRH88_012260,3500,3744
TGRH88_046500,3501,3641
TGRH88_007660,3502,3714
TGRH88_056060,3503,3342
TGRH88_025350,3504,3948
TGRH88_049460,3505,3737
TGRH88_052490,3506,3477
TGRH88_064740,3507,3097
TGRH88_078180,3508,3276
TGRH88_072890,3509,3522
TGRH88_087843,3510,3973
TGRH88_043510,3511,3951
TGRH88_075940,3512,3363
TGRH88_040360,3513,3428
TGRH88_018630,3514,3677
TGRH88_059570,3515,3767
TGRH88_043890,3516,3268
TGRH88_075730,3517,3834
TGRH88_080560,3518,3027
TGRH88_082110,3519,3594
TGRH88_082850,3520,3927
TGRH88_068890,3521,2984
TGRH88_044630,3522,3087
TGRH88_024810,3523,3659
TGRH88_072830,3524,3213
TGRH88_079820,3525,3557
TGRH88_019250,3526,3554
TGRH88_082090,3527,3941
TGRH88_028580,3528,3246
TGRH88_055680,3529,2955
TGRH88_073540,3530,3617
TGRH88_064240,3531,3853
TGRH88_039350,3532,3244
TGRH88_035790,3533,3574
TGRH88_038560,3534,4003
TGRH88_022060,3535,3665
TGRH88_020530,3536,3891
TGRH88_067460,3537,3528
TGRH88_019560,3538,3524
TGRH88_041510,3539,3374
TGRH88_059190,3540,3658
TGRH88_059350,3541,3037
TGRH88_016520,3542,4103
TGRH88_053490,3543,3534
TGRH88_074280,3544,3688
TGRH88_031070,3545,3148
TGRH88_044970,3546,3386
TGRH88_005320,3547,3326
TGRH88_029690,3548,3255
TGRH88_030670,3549,3624
TGRH88_046640,3550,3231
TGRH88_055020,3551,3182
TGRH88_066100,3552,3640
TGRH88_027030,3553,3887
TGRH88_080260,3554,3879
TGRH88_048470,3555,3992
TGRH88_080630,3556,3114
TGRH88_065050,3557,3109
TGRH88_062300,3558,3808
TGRH88_067920,3559,3602
TGRH88_055930,3560,3169
TGRH88_064960,3561,3508
TGRH88_032830,3562,3226
TGRH88_037390,3563,3861
TGRH88_036640,3564,3634
TGRH88_034360,3565,3983
TGRH88_037650,3566,3538
TGRH88_009790,3567,3545
TGRH88_030600,3568,3170
TGRH88_011750,3569,3318
TGRH88_037250,3570,3339
TGRH88_046280,3571,3756
TGRH88_064550,3572,3167
TGRH88_081360,3573,3623
TGRH88_018110,3574,3439
TGRH88_049780,3575,3930
TGRH88_034150,3576,3198
TGRH88_020100,3577,3414
TGRH88_082800,3578,3560
TGRH88_042020,3579,3777
TGRH88_041790,3580,3250
TGRH88_080330,3581,3619
TGRH88_041890,3582,3267
TGRH88_003670,3583,4015
TGRH88_019350,3584,3562
TGRH88_010940,3585,3032
TGRH88_073790,3586,3379
TGRH88_055940,3587,3146
TGRH88_033910,3588,3852
TGRH88_004350,3589,3270
TGRH88_030730,3590,3553
TGRH88_025810,3591,4088
TGRH88_025460,3592,3396
TGRH88_017910,3593,3585
TGRH88_047240,3594,3078
TGRH88_015270,3595,3847
TGRH88_038440,3596,3480
TGRH88_005680,3597,4207
TGRH88_060870,3598,3549
TGRH88_023050,3599,3372
TGRH88_045360,3600,3400
TGRH88_009130,3601,3578
TGRH88_010270,3602,4147
TGRH88_015300,3603,3610
TGRH88_037450,3604,3485
TGRH88_004000,3605,3431
TGRH88_066510,3606,4137
TGRH88_067020,3607,3660
TGRH88_078100,3608,3451
TGRH88_016100,3609,4022
TGRH88_056320,3610,3627
TGRH88_025670,3611,3460
TGRH88_012890,3612,3663
TGRH88_047250,3613,3631
TGRH88_060760,3614,3331
TGRH88_056240,3615,3734
TGRH88_014320,3616,3632
TGRH88_005960,3617,3381
TGRH88_069690,3618,3482
TGRH88_060370,3619,3821
TGRH88_079730,3620,3369
TGRH88_042920,3621,3544
TGRH88_072190,3622,3722
TGRH88_058590,3623,3630
TGRH88_062720,3624,3546
TGRH88_064540,3625,4091
TGRH88_018080,3626,3950
TGRH88_061580,3627,3872
TGRH88_075580,3628,3653
TGRH88_075880,3629,3828
TGRH88_017550,3630,3935
TGRH88_080530,3631,3443
TGRH88_019700,3632,3472
TGRH88_056300,3633,3739
TGRH88_066860,3634,4023
TGRH88_050440,3635,3882
TGRH88_061030,3636,3474
TGRH88_042550,3637,3344
TGRH88_015710,3638,3542
TGRH88_030210,3639,3272
TGRH88_000770,3640,4184
TGRH88_025010,3641,3813
TGRH88_083050,3642,3721
TGRH88_014030,3643,3949
TGRH88_016580,3644,3719
TGRH88_045930,3645,3497
TGRH88_044120,3646,3837
TGRH88_000260,3647,4156
TGRH88_020030,3648,3833
TGRH88_014680,3649,3495
TGRH88_021930,3650,3523
TGRH88_043770,3651,4130
TGRH88_022380,3652,3391
TGRH88_036120,3653,3359
TGRH88_001690,3654,4114
TGRH88_048350,3655,3509
TGRH88_022360,3656,3335
TGRH88_008040,3657,3679
TGRH88_068770,3658,3308
TGRH88_042360,3659,3715
TGRH88_068870,3660,3277
TGRH88_072300,3661,3933
TGRH88_007510,3662,3957
TGRH88_077300,3663,3531
TGRH88_034140,3664,3320
TGRH88_015680,3665,3440
TGRH88_058200,3666,3905
TGRH88_038430,3667,3648
TGRH88_069270,3668,3206
TGRH88_013290,3669,3866
TGRH88_075670,3670,4054
TGRH88_016060,3671,3626
TGRH88_022940,3672,3468
TGRH88_037030,3673,3319
TGRH88_048500,3674,4108
TGRH88_054370,3675,3204
TGRH88_046300,3676,3476
TGRH88_055330,3677,3820
TGRH88_057530,3678,3120
TGRH88_072510,3679,3597
TGRH88_012150,3680,4136
TGRH88_007160,3681,3693
TGRH88_076910,3682,3333
TGRH88_030020,3683,4018
TGRH88_061990,3684,3649
TGRH88_051630,3685,3455
TGRH88_042010,3686,3473
TGRH88_031720,3687,4080
TGRH88_061840,3688,4159
TGRH88_001040,3689,3717
TGRH88_022780,3690,4076
TGRH88_015460,3691,3681
TGRH88_003150,3692,3942
TGRH88_080760,3693,3835
TGRH88_043960,3694,3366
TGRH88_049620,3695,3742
TGRH88_031670,3696,3421
TGRH88_057940,3697,3371
TGRH88_038040,3698,3511
TGRH88_077870,3699,4050
TGRH88_017150,3700,4141
TGRH88_043210,3701,4045
TGRH88_001730,3702,3788
TGRH88_026500,3703,4111
TGRH88_074430,3704,3221
TGRH88_025960,3705,4150
TGRH88_072780,3706,3228
TGRH88_037780,3707,4060
TGRH88_056210,3708,3680
TGRH88_033920,3709,4192
TGRH88_046700,3710,3875
TGRH88_010560,3711,3670
TGRH88_069090,3712,3816
TGRH88_019400,3713,3712
TGRH88_060800,3714,3616
TGRH88_008810,3715,3388
TGRH88_020450,3716,3212
TGRH88_036180,3717,3195
TGRH88_057730,3718,3977
TGRH88_061120,3719,3846
TGRH88_037500,3720,3867
TGRH88_002180,3721,3050
TGRH88_026080,3722,3575
TGRH88_002220,3723,3754
TGRH88_008520,3724,4053
TGRH88_051900,3725,3355
TGRH88_073710,3726,3490
TGRH88_079150,3727,3655
TGRH88_047090,3728,3959
TGRH88_068600,3729,3666
TGRH88_000480,3730,4161
TGRH88_008610,3731,4081
TGRH88_015420,3732,3823
TGRH88_021050,3733,3532
TGRH88_067830,3734,3669
TGRH88_032810,3735,3636
TGRH88_044990,3736,4155
TGRH88_001480,3737,3938
TGRH88_058960,3738,3385
TGRH88_083110,3739,3720
TGRH88_066890,3740,3869
TGRH88_017780,3741,3493
TGRH88_086530,3742,3946
TGRH88_060770,3743,3559
TGRH88_067320,3744,3868
TGRH88_062270,3745,3449
TGRH88_072570,3746,3572
TGRH88_077740,3747,3865
TGRH88_045570,3748,3398
TGRH88_055820,3749,3899
TGRH88_033330,3750,3732
TGRH88_010450,3751,3870
TGRH88_015890,3752,4211
TGRH88_062000,3753,3478
TGRH88_057810,3754,3507
TGRH88_064130,3755,3612
TGRH88_047270,3756,3345
TGRH88_080960,3757,3095
TGRH88_028320,3758,3817
TGRH88_002480,3759,4100
TGRH88_062140,3760,3405
TGRH88_005760,3761,3890
TGRH88_077500,3762,3845
TGRH88_031330,3763,4291
TGRH88_013590,3764,3657
TGRH88_060490,3765,3591
TGRH88_032610,3766,4040
TGRH88_023400,3767,3830
TGRH88_019100,3768,3512
TGRH88_017860,3769,3501
TGRH88_033600,3770,3745
TGRH88_062210,3771,3410
TGRH88_044070,3772,3375
TGRH88_004510,3773,4002
TGRH88_070700,3774,3954
TGRH88_021480,3775,3645
TGRH88_050940,3776,3513
TGRH88_026420,3777,3728
TGRH88_031540,3778,4344
TGRH88_016380,3779,4124
TGRH88_008800,3780,3411
TGRH88_032080,3781,4051
TGRH88_005990,3782,3587
TGRH88_033480,3783,3805
TGRH88_030940,3784,3605
TGRH88_001900,3785,4343
TGRH88_062860,3786,3723
TGRH88_074250,3787,3461
TGRH88_057030,3788,3596
TGRH88_012380,3789,4125
TGRH88_064940,3790,3961
TGRH88_081100,3791,4096
TGRH88_080070,3792,3761
TGRH88_013680,3793,3863
TGRH88_065480,3794,3696
TGRH88_059940,3795,3592
TGRH88_029450,3796,3923
TGRH88_061950,3797,3888
TGRH88_070900,3798,3556
TGRH88_003410,3799,4026
TGRH88_047910,3800,3987
TGRH88_024080,3801,3570
TGRH88_015110,3802,3625
TGRH88_018520,3803,3929
TGRH88_025610,3804,3716
TGRH88_062810,3805,4101
TGRH88_080920,3806,3780
TGRH88_007750,3807,3709
TGRH88_082980,3808,4174
TGRH88_017270,3809,3971
TGRH88_060400,3810,3415
TGRH88_063810,3811,3760
TGRH88_012120,3812,3850
TGRH88_057600,3813,3664
TGRH88_078450,3814,3871
TGRH88_055490,3815,4160
TGRH88_040790,3816,3357
TGRH88_079000,3817,3976
TGRH88_082960,3818,3699
TGRH88_033580,3819,3838
TGRH88_012180,3820,3607
TGRH88_017400,3821,3486
TGRH88_012440,3822,3529
TGRH88_041090,3823,3857
TGRH88_043570,3824,3943
TGRH88_068950,3825,4281
TGRH88_015920,3826,4092
TGRH88_076150,3827,3643
TGRH88_044530,3828,4044
TGRH88_049280,3829,3389
TGRH88_006970,3830,3967
TGRH88_018360,3831,3883
TGRH88_034070,3832,3502
TGRH88_030240,3833,4254
TGRH88_028960,3834,3588
TGRH88_062850,3835,3370
TGRH88_068560,3836,3877
TGRH88_040800,3837,3956
TGRH88_065180,3838,3628
TGRH88_081040,3839,3759
TGRH88_005670,3840,4415
TGRH88_049480,3841,3925
TGRH88_021890,3842,3376
TGRH88_008830,3843,3848
TGRH88_027790,3844,3558
TGRH88_033160,3845,3521
TGRH88_003960,3846,4250
TGRH88_056340,3847,4009
TGRH88_059400,3848,3492
TGRH88_013390,3849,3427
TGRH88_030030,3850,4204
TGRH88_017010,3851,3831
TGRH88_013520,3852,3724
TGRH88_045460,3853,4324
TGRH88_028360,3854,4311
TGRH88_077790,3855,3784
TGRH88_015190,3856,3755
TGRH88_061860,3857,3547
TGRH88_010710,3858,3747
TGRH88_071530,3859,4210
TGRH88_072860,3860,3894
TGRH88_046150,3861,4259
TGRH88_020950,3862,4222
TGRH88_026910,3863,4175
TGRH88_055980,3864,3738
TGRH88_081720,3865,4087
TGRH88_087844,3866,4294
TGRH88_053360,3867,3986
TGRH88_056050,3868,4429
TGRH88_014460,3869,4168
TGRH88_007960,3870,3611
TGRH88_066140,3871,3294
TGRH88_024920,3872,4014
TGRH88_029730,3873,3797
TGRH88_019160,3874,3776
TGRH88_032650,3875,3526
TGRH88_065310,3876,3334
TGRH88_017180,3877,3661
TGRH88_034810,3878,4052
TGRH88_083220,3879,3725
TGRH88_077670,3880,4248
TGRH88_078940,3881,4328
TGRH88_038000,3882,4133
TGRH88_051650,3883,4065
TGRH88_058990,3884,4086
TGRH88_079280,3885,3901
TGRH88_059500,3886,3646
TGRH88_072010,3887,3629
TGRH88_012500,3888,4195
TGRH88_027000,3889,3829
TGRH88_040250,3890,3735
TGRH88_012130,3891,4471
TGRH88_014790,3892,3832
TGRH88_043730,3893,3674
TGRH88_040470,3894,3960
TGRH88_054880,3895,4251
TGRH88_037230,3896,4244
TGRH88_069730,3897,3667
TGRH88_014420,3898,3711
TGRH88_027880,3899,4380
TGRH88_049820,3900,3854
TGRH88_015140,3901,4013
TGRH88_040320,3902,4217
TGRH88_061650,3903,4268
TGRH88_063850,3904,3514
TGRH88_046930,3905,3885
TGRH88_017210,3906,4472
TGRH88_039360,3907,3750
TGRH88_010630,3908,4467
TGRH88_063000,3909,3429
TGRH88_015600,3910,3579
TGRH88_066590,3911,4458
TGRH88_015480,3912,4028
TGRH88_024690,3913,3981
