Protein,Copeland_Score,Copeland_Rank
TGRH88_044190,12148.00495,2614
TGRH88_008990,12144.00495,2615
TGRH88_041350,12130.00494,2616
TGRH88_036080,12126.00494,2617
TGRH88_018160,12124.00494,2618
TGRH88_039240,12122.00494,2619
TGRH88_035930,12106.00493,2620
TGRH88_032350,12098.00493,2621
TGRH88_042580,12094.00493,2622
TGRH88_041790,12078.00492,2623
TGRH88_079890,12074.00492,2624
TGRH88_011200,12066.00492,2625
TGRH88_037420,12060.00491,2626
TGRH88_048860,12056.00491,2627
TGRH88_086440,12046.00491,2628
TGRH88_001630,12036.0049,2629
TGRH88_017870,12028.0049,2630
TGRH88_014040,12018.0049,2631
TGRH88_043990,12012.00489,2632
TGRH88_079330,12012.00489,2633
TGRH88_047270,12010.00489,2634
TGRH88_047070,11996.00489,2635
TGRH88_024230,11994.00489,2636
TGRH88_004970,11976.00488,2637
TGRH88_046510,11962.00487,2638
TGRH88_062360,11962.00487,2639
TGRH88_063000,11960.00487,2640
TGRH88_031310,11960.00487,2641
TGRH88_000310,11940.00486,2642
TGRH88_049200,11934.00486,2643
TGRH88_068770,11932.00486,2644
TGRH88_082290,11930.00486,2645
TGRH88_025070,11914.00485,2646
TGRH88_075410,11910.00485,2647
TGRH88_076600,11898.00485,2648
TGRH88_047740,11882.00484,2649
TGRH88_042650,11868.00483,2650
TGRH88_049280,11868.00483,2651
TGRH88_037030,11862.00483,2652
TGRH88_054680,11844.00482,2653
TGRH88_070030,11840.00482,2654
TGRH88_011290,11814.00481,2655
TGRH88_031370,11810.00481,2656
TGRH88_039420,11794.0048,2657
TGRH88_034500,11754.00479,2658
TGRH88_002790,11722.00477,2659
TGRH88_039350,11720.00477,2660
TGRH88_028580,11718.00477,2661
TGRH88_001250,11714.00477,2662
TGRH88_017160,11710.00477,2663
TGRH88_034140,11704.00477,2664
TGRH88_030300,11700.00477,2665
TGRH88_034480,11688.00476,2666
TGRH88_071520,11666.00475,2667
TGRH88_010440,11630.00474,2668
TGRH88_000710,11614.00473,2669
TGRH88_003930,11604.00473,2670
TGRH88_076910,11594.00472,2671
TGRH88_025860,11588.00472,2672
TGRH88_005940,11576.00472,2673
TGRH88_041890,11556.00471,2674
TGRH88_004910,11552.00471,2675
TGRH88_054320,11532.0047,2676
TGRH88_058750,11530.0047,2677
TGRH88_011990,11518.00469,2678
TGRH88_029690,11514.00469,2679
TGRH88_074340,11504.00469,2680
TGRH88_032750,11504.00469,2681
TGRH88_014170,11494.00468,2682
TGRH88_051900,11488.00468,2683
TGRH88_044070,11480.00468,2684
TGRH88_048930,11474.00467,2685
TGRH88_014750,11472.00467,2686
TGRH88_070950,11470.00467,2687
TGRH88_004350,11466.00467,2688
TGRH88_021920,11442.00466,2689
TGRH88_080200,11432.00466,2690
TGRH88_072430,11430.00466,2691
TGRH88_025100,11428.00466,2692
TGRH88_009630,11412.00465,2693
TGRH88_033500,11400.00464,2694
TGRH88_042950,11394.00464,2695
TGRH88_076430,11392.00464,2696
TGRH88_060140,11390.00464,2697
TGRH88_052020,11386.00464,2698
TGRH88_030310,11382.00464,2699
TGRH88_038610,11372.00463,2700
TGRH88_013390,11366.00463,2701
TGRH88_071660,11364.00463,2702
TGRH88_010540,11328.00461,2703
TGRH88_000100,11328.00461,2704
TGRH88_071950,11300.0046,2705
TGRH88_022360,11294.0046,2706
TGRH88_021960,11270.00459,2707
TGRH88_082600,11256.00459,2708
TGRH88_038020,11254.00458,2709
TGRH88_060340,11238.00458,2710
TGRH88_061720,11230.00457,2711
TGRH88_071470,11230.00457,2712
TGRH88_026610,11226.00457,2713
TGRH88_043170,11206.00456,2714
TGRH88_022270,11204.00456,2715
TGRH88_036710,11190.00456,2716
TGRH88_083680,11172.00455,2717
TGRH88_036420,11156.00454,2718
TGRH88_044170,11148.00454,2719
TGRH88_069380,11144.00454,2720
TGRH88_053870,11134.00454,2721
TGRH88_022530,11134.00454,2722
TGRH88_067950,11132.00453,2723
TGRH88_081320,11132.00453,2724
TGRH88_030800,11128.00453,2725
TGRH88_060400,11126.00453,2726
TGRH88_024940,11126.00453,2727
TGRH88_056800,11122.00453,2728
TGRH88_061420,11082.00451,2729
TGRH88_034890,11070.00451,2730
TGRH88_082840,11068.00451,2731
TGRH88_017420,11058.0045,2732
TGRH88_051000,11054.0045,2733
TGRH88_079540,11048.0045,2734
TGRH88_010120,11020.00449,2735
TGRH88_015780,11010.00448,2736
TGRH88_058960,11008.00448,2737
TGRH88_040390,11006.00448,2738
TGRH88_067060,11006.00448,2739
TGRH88_043960,10992.00448,2740
TGRH88_020590,10984.00447,2741
TGRH88_048650,10982.00447,2742
TGRH88_080080,10982.00447,2743
TGRH88_045570,10956.00446,2744
TGRH88_024570,10944.00446,2745
TGRH88_060760,10936.00445,2746
TGRH88_062140,10928.00445,2747
TGRH88_078090,10926.00445,2748
TGRH88_018490,10918.00445,2749
TGRH88_027860,10908.00444,2750
TGRH88_048660,10902.00444,2751
TGRH88_062210,10882.00443,2752
TGRH88_052570,10874.00443,2753
TGRH88_040500,10870.00443,2754
TGRH88_018770,10868.00443,2755
TGRH88_024160,10866.00443,2756
TGRH88_008800,10866.00443,2757
TGRH88_006790,10864.00443,2758
TGRH88_042550,10860.00442,2759
TGRH88_076650,10860.00442,2760
TGRH88_043890,10846.00442,2761
TGRH88_041460,10824.00441,2762
TGRH88_060350,10818.00441,2763
TGRH88_000280,10810.0044,2764
TGRH88_036100,10808.0044,2765
TGRH88_057770,10804.0044,2766
TGRH88_057940,10798.0044,2767
TGRH88_037940,10792.0044,2768
TGRH88_072170,10786.00439,2769
TGRH88_011750,10760.00438,2770
TGRH88_008810,10760.00438,2771
TGRH88_077330,10752.00438,2772
TGRH88_024270,10744.00438,2773
TGRH88_045490,10744.00438,2774
TGRH88_054200,10740.00437,2775
TGRH88_070000,10706.00436,2776
TGRH88_035370,10668.00435,2777
TGRH88_036120,10664.00434,2778
TGRH88_000400,10652.00434,2779
TGRH88_031360,10644.00434,2780
TGRH88_006740,10644.00434,2781
TGRH88_076320,10640.00433,2782
TGRH88_065810,10622.00433,2783
TGRH88_081860,10622.00433,2784
TGRH88_008760,10600.00432,2785
TGRH88_055810,10588.00431,2786
TGRH88_020020,10588.00431,2787
TGRH88_001340,10584.00431,2788
TGRH88_066220,10566.0043,2789
TGRH88_000300,10564.0043,2790
TGRH88_021420,10552.0043,2791
TGRH88_014200,10548.0043,2792
TGRH88_046090,10546.0043,2793
TGRH88_005710,10534.00429,2794
TGRH88_061970,10520.00429,2795
TGRH88_010480,10516.00428,2796
TGRH88_004440,10500.00428,2797
TGRH88_043810,10494.00427,2798
TGRH88_017370,10486.00427,2799
TGRH88_080090,10482.00427,2800
TGRH88_040940,10480.00427,2801
TGRH88_018500,10458.00426,2802
TGRH88_077530,10458.00426,2803
TGRH88_038520,10456.00426,2804
TGRH88_069020,10454.00426,2805
TGRH88_037340,10452.00426,2806
TGRH88_061040,10446.00426,2807
TGRH88_073530,10446.00426,2808
TGRH88_018860,10442.00425,2809
TGRH88_048520,10424.00425,2810
TGRH88_056540,10424.00425,2811
TGRH88_065200,10422.00425,2812
TGRH88_074540,10420.00424,2813
TGRH88_000030,10418.00424,2814
TGRH88_066300,10410.00424,2815
TGRH88_000960,10406.00424,2816
TGRH88_065430,10402.00424,2817
TGRH88_074210,10394.00423,2818
TGRH88_018660,10384.00423,2819
TGRH88_029440,10382.00423,2820
TGRH88_040420,10378.00423,2821
TGRH88_072440,10376.00423,2822
TGRH88_042100,10366.00422,2823
TGRH88_003240,10366.00422,2824
TGRH88_000950,10354.00422,2825
TGRH88_064710,10354.00422,2826
TGRH88_021470,10352.00422,2827
TGRH88_077420,10340.00421,2828
TGRH88_009720,10338.00421,2829
TGRH88_009670,10336.00421,2830
TGRH88_008430,10304.0042,2831
TGRH88_073060,10294.00419,2832
TGRH88_031340,10282.00419,2833
TGRH88_032220,10282.00419,2834
TGRH88_069540,10270.00418,2835
TGRH88_078180,10268.00418,2836
TGRH88_032100,10262.00418,2837
TGRH88_059100,10250.00418,2838
TGRH88_019520,10248.00417,2839
TGRH88_030220,10244.00417,2840
TGRH88_071260,10238.00417,2841
TGRH88_037130,10226.00417,2842
TGRH88_004600,10226.00417,2843
TGRH88_063850,10218.00416,2844
TGRH88_005440,10210.00416,2845
TGRH88_035070,10210.00416,2846
TGRH88_024060,10204.00416,2847
TGRH88_074250,10184.00415,2848
TGRH88_073970,10180.00415,2849
TGRH88_018980,10158.00414,2850
TGRH88_037250,10128.00413,2851
TGRH88_043420,10114.00412,2852
TGRH88_024510,10112.00412,2853
TGRH88_023370,10082.00411,2854
TGRH88_072970,10074.0041,2855
TGRH88_059400,10068.0041,2856
TGRH88_059630,10052.00409,2857
TGRH88_001390,10052.00409,2858
TGRH88_077060,10024.00408,2859
TGRH88_022380,10012.00408,2860
TGRH88_079730,9996.004072,2861
TGRH88_067420,9988.004069,2862
TGRH88_062270,9974.004063,2863
TGRH88_055120,9974.004063,2864
TGRH88_082730,9966.00406,2865
TGRH88_041040,9954.004055,2866
TGRH88_076970,9952.004054,2867
TGRH88_013770,9934.004047,2868
TGRH88_005320,9904.004034,2869
TGRH88_084320,9904.004034,2870
TGRH88_001060,9894.00403,2871
TGRH88_062420,9884.004026,2872
TGRH88_057760,9872.004021,2873
TGRH88_007120,9870.004021,2874
TGRH88_076730,9868.00402,2875
TGRH88_031670,9868.00402,2876
TGRH88_026660,9846.004011,2877
TGRH88_017400,9840.004008,2878
TGRH88_042420,9806.003994,2879
TGRH88_014390,9800.003992,2880
TGRH88_034040,9794.00399,2881
TGRH88_040210,9788.003987,2882
TGRH88_080350,9778.003983,2883
TGRH88_019530,9774.003981,2884
TGRH88_049650,9774.003981,2885
TGRH88_065130,9772.003981,2886
TGRH88_001400,9770.00398,2887
TGRH88_037020,9758.003975,2888
TGRH88_039070,9752.003972,2889
TGRH88_023050,9748.003971,2890
TGRH88_073120,9746.00397,2891
TGRH88_063460,9744.003969,2892
TGRH88_033570,9734.003965,2893
TGRH88_083040,9718.003959,2894
TGRH88_025310,9716.003958,2895
TGRH88_058330,9694.003949,2896
TGRH88_006430,9690.003947,2897
TGRH88_075520,9690.003947,2898
TGRH88_073220,9684.003945,2899
TGRH88_060890,9682.003944,2900
TGRH88_025560,9682.003944,2901
TGRH88_025520,9678.003942,2902
TGRH88_034070,9672.00394,2903
TGRH88_057510,9650.003931,2904
TGRH88_005960,9630.003923,2905
TGRH88_065190,9628.003922,2906
TGRH88_018060,9626.003921,2907
TGRH88_029800,9614.003916,2908
TGRH88_001350,9604.003912,2909
TGRH88_076230,9586.003905,2910
TGRH88_016940,9560.003894,2911
TGRH88_044850,9546.003889,2912
TGRH88_027950,9536.003884,2913
TGRH88_022090,9528.003881,2914
TGRH88_076510,9524.00388,2915
TGRH88_051330,9524.00388,2916
TGRH88_036550,9518.003877,2917
TGRH88_062230,9514.003876,2918
TGRH88_016790,9494.003867,2919
TGRH88_025680,9492.003867,2920
TGRH88_035500,9462.003854,2921
TGRH88_046960,9452.00385,2922
TGRH88_006080,9452.00385,2923
TGRH88_043070,9438.003845,2924
TGRH88_032650,9436.003844,2925
TGRH88_016170,9430.003841,2926
TGRH88_009020,9428.00384,2927
TGRH88_062000,9418.003836,2928
TGRH88_033160,9412.003834,2929
TGRH88_021460,9396.003827,2930
TGRH88_049520,9392.003826,2931
TGRH88_069480,9386.003823,2932
TGRH88_041010,9380.003821,2933
TGRH88_050190,9368.003816,2934
TGRH88_056070,9366.003815,2935
TGRH88_023420,9366.003815,2936
TGRH88_001810,9360.003813,2937
TGRH88_005870,9356.003811,2938
TGRH88_056060,9336.003803,2939
TGRH88_056100,9332.003801,2940
TGRH88_044260,9316.003795,2941
TGRH88_074810,9314.003794,2942
TGRH88_002090,9296.003787,2943
TGRH88_047430,9286.003783,2944
TGRH88_021690,9274.003778,2945
TGRH88_045360,9252.003769,2946
TGRH88_067590,9246.003766,2947
TGRH88_080040,9234.003761,2948
TGRH88_073790,9208.003751,2949
TGRH88_015680,9206.00375,2950
TGRH88_077880,9204.003749,2951
TGRH88_009780,9202.003748,2952
TGRH88_022250,9190.003744,2953
TGRH88_051630,9190.003744,2954
TGRH88_028700,9182.00374,2955
TGRH88_040950,9178.003739,2956
TGRH88_036370,9164.003733,2957
TGRH88_081960,9160.003731,2958
TGRH88_002160,9156.00373,2959
TGRH88_035560,9150.003727,2960
TGRH88_033840,9136.003722,2961
TGRH88_073820,9128.003718,2962
TGRH88_025460,9126.003717,2963
TGRH88_072960,9124.003717,2964
TGRH88_066070,9114.003713,2965
TGRH88_049950,9094.003704,2966
TGRH88_028540,9084.0037,2967
TGRH88_009150,9082.0037,2968
TGRH88_070300,9074.003696,2969
TGRH88_042960,9070.003695,2970
TGRH88_003280,9068.003694,2971
TGRH88_011950,9036.003681,2972
TGRH88_030420,9034.00368,2973
TGRH88_040310,9014.003672,2974
TGRH88_079060,9000.003666,2975
TGRH88_031940,8984.00366,2976
TGRH88_017330,8984.00366,2977
TGRH88_005160,8964.003651,2978
TGRH88_026440,8960.00365,2979
TGRH88_017860,8956.003648,2980
TGRH88_061860,8956.003648,2981
TGRH88_047360,8952.003647,2982
TGRH88_009160,8934.003639,2983
TGRH88_078970,8932.003638,2984
TGRH88_016450,8926.003636,2985
TGRH88_041510,8922.003634,2986
TGRH88_029140,8902.003626,2987
TGRH88_080530,8894.003623,2988
TGRH88_075650,8890.003621,2989
TGRH88_073620,8872.003614,2990
TGRH88_015790,8872.003614,2991
TGRH88_042010,8854.003607,2992
TGRH88_081420,8842.003602,2993
TGRH88_006340,8826.003595,2994
TGRH88_073090,8824.003594,2995
TGRH88_018210,8822.003594,2996
TGRH88_071810,8820.003593,2997
TGRH88_064860,8808.003588,2998
TGRH88_026200,8800.003585,2999
TGRH88_051780,8796.003583,3000
TGRH88_009200,8794.003582,3001
TGRH88_075940,8790.003581,3002
TGRH88_060500,8788.00358,3003
TGRH88_059270,8786.003579,3004
TGRH88_015600,8784.003578,3005
TGRH88_014010,8780.003577,3006
TGRH88_076580,8776.003575,3007
TGRH88_014560,8770.003572,3008
TGRH88_035940,8766.003571,3009
TGRH88_059320,8764.00357,3010
TGRH88_020060,8762.003569,3011
TGRH88_081930,8754.003566,3012
TGRH88_073710,8748.003563,3013
TGRH88_057810,8730.003556,3014
TGRH88_022940,8722.003553,3015
TGRH88_076260,8722.003553,3016
TGRH88_019100,8720.003552,3017
TGRH88_039300,8716.00355,3018
TGRH88_039740,8716.00355,3019
TGRH88_008730,8712.003549,3020
TGRH88_020780,8696.003542,3021
TGRH88_012440,8688.003539,3022
TGRH88_009000,8688.003539,3023
TGRH88_056360,8684.003537,3024
TGRH88_053670,8682.003537,3025
TGRH88_061770,8682.003537,3026
TGRH88_078830,8680.003536,3027
TGRH88_050940,8678.003535,3028
TGRH88_073660,8638.003519,3029
TGRH88_017780,8630.003515,3030
TGRH88_012040,8630.003515,3031
TGRH88_012250,8618.003511,3032
TGRH88_004000,8612.003508,3033
TGRH88_062500,8600.003503,3034
TGRH88_046300,8598.003502,3035
TGRH88_073400,8598.003502,3036
TGRH88_058580,8588.003498,3037
TGRH88_065510,8582.003496,3038
TGRH88_020100,8580.003495,3039
TGRH88_051950,8578.003494,3040
TGRH88_014700,8574.003493,3041
TGRH88_044970,8566.003489,3042
TGRH88_081760,8550.003483,3043
TGRH88_029600,8544.00348,3044
TGRH88_048680,8510.003467,3045
TGRH88_025000,8504.003464,3046
TGRH88_046060,8484.003456,3047
TGRH88_055730,8470.00345,3048
TGRH88_001310,8468.003449,3049
TGRH88_068360,8460.003446,3050
TGRH88_016410,8458.003445,3051
TGRH88_078100,8450.003442,3052
TGRH88_050480,8434.003436,3053
TGRH88_033700,8426.003432,3054
TGRH88_065680,8420.00343,3055
TGRH88_037110,8418.003429,3056
TGRH88_075310,8418.003429,3057
TGRH88_051160,8414.003427,3058
TGRH88_037610,8412.003427,3059
TGRH88_035130,8412.003427,3060
TGRH88_042500,8404.003423,3061
TGRH88_065270,8404.003423,3062
TGRH88_027790,8402.003423,3063
TGRH88_037810,8398.003421,3064
TGRH88_062630,8382.003414,3065
TGRH88_060010,8380.003414,3066
TGRH88_044520,8378.003413,3067
TGRH88_007420,8378.003413,3068
TGRH88_027280,8368.003409,3069
TGRH88_035290,8366.003408,3070
TGRH88_024250,8362.003406,3071
TGRH88_025910,8344.003399,3072
TGRH88_010180,8328.003392,3073
TGRH88_043160,8320.003389,3074
TGRH88_033660,8310.003385,3075
TGRH88_034690,8302.003382,3076
TGRH88_069970,8300.003381,3077
TGRH88_027650,8298.00338,3078
TGRH88_011940,8296.003379,3079
TGRH88_019700,8288.003376,3080
TGRH88_039980,8282.003374,3081
TGRH88_012000,8280.003373,3082
TGRH88_001910,8278.003372,3083
TGRH88_044890,8276.003371,3084
TGRH88_068080,8250.003361,3085
TGRH88_032840,8242.003357,3086
TGRH88_065030,8230.003352,3087
TGRH88_062200,8230.003352,3088
TGRH88_027400,8226.003351,3089
TGRH88_000350,8224.00335,3090
TGRH88_043400,8220.003348,3091
TGRH88_042080,8220.003348,3092
TGRH88_025670,8184.003334,3093
TGRH88_011540,8130.003312,3094
TGRH88_045440,8130.003312,3095
TGRH88_021770,8108.003303,3096
TGRH88_080850,8094.003297,3097
TGRH88_004310,8082.003292,3098
TGRH88_018110,8076.00329,3099
TGRH88_018350,8064.003285,3100
TGRH88_025840,8064.003285,3101
TGRH88_006910,8058.003282,3102
TGRH88_049210,8050.003279,3103
TGRH88_052780,8042.003276,3104
TGRH88_014840,8036.003273,3105
TGRH88_061670,8030.003271,3106
TGRH88_007340,8026.003269,3107
TGRH88_070900,8016.003265,3108
TGRH88_051890,8006.003261,3109
TGRH88_026230,8006.003261,3110
TGRH88_025930,8006.003261,3111
TGRH88_075440,8000.003259,3112
TGRH88_044960,7984.003252,3113
TGRH88_048970,7982.003251,3114
TGRH88_003950,7976.003249,3115
TGRH88_085440,7976.003249,3116
TGRH88_076810,7962.003243,3117
TGRH88_038040,7960.003243,3118
TGRH88_009250,7950.003238,3119
TGRH88_065900,7910.003222,3120
TGRH88_059490,7906.003221,3121
TGRH88_010820,7902.003219,3122
TGRH88_039700,7900.003218,3123
TGRH88_061030,7898.003217,3124
TGRH88_063480,7876.003208,3125
TGRH88_010080,7874.003207,3126
TGRH88_028960,7860.003202,3127
TGRH88_051410,7856.0032,3128
TGRH88_008190,7846.003196,3129
TGRH88_000150,7844.003195,3130
TGRH88_007240,7814.003183,3131
TGRH88_067230,7804.003179,3132
TGRH88_084960,7798.003177,3133
TGRH88_051830,7780.003169,3134
TGRH88_034230,7778.003168,3135
TGRH88_024080,7776.003168,3136
TGRH88_069690,7774.003167,3137
TGRH88_036230,7772.003166,3138
TGRH88_007960,7762.003162,3139
TGRH88_021050,7760.003161,3140
TGRH88_041770,7750.003157,3141
TGRH88_077760,7742.003154,3142
TGRH88_052330,7728.003148,3143
TGRH88_059900,7722.003146,3144
TGRH88_059840,7708.00314,3145
TGRH88_014680,7706.003139,3146
TGRH88_045930,7692.003133,3147
TGRH88_033320,7688.003132,3148
TGRH88_043330,7656.003119,3149
TGRH88_072730,7646.003115,3150
TGRH88_015870,7646.003115,3151
TGRH88_002520,7638.003111,3152
TGRH88_016200,7638.003111,3153
TGRH88_062970,7636.003111,3154
TGRH88_059510,7634.00311,3155
TGRH88_033390,7622.003105,3156
TGRH88_014470,7606.003098,3157
TGRH88_072010,7602.003097,3158
TGRH88_016900,7602.003097,3159
TGRH88_032280,7598.003095,3160
TGRH88_020610,7590.003092,3161
TGRH88_077210,7564.003081,3162
TGRH88_065620,7554.003077,3163
TGRH88_073700,7548.003075,3164
TGRH88_048350,7546.003074,3165
TGRH88_003650,7544.003073,3166
TGRH88_039170,7544.003073,3167
TGRH88_058040,7528.003067,3168
TGRH88_008740,7526.003066,3169
TGRH88_037450,7516.003062,3170
TGRH88_051150,7510.003059,3171
TGRH88_033560,7502.003056,3172
TGRH88_060230,7498.003054,3173
TGRH88_033810,7490.003051,3174
TGRH88_026430,7476.003045,3175
TGRH88_058120,7474.003045,3176
TGRH88_037300,7472.003044,3177
TGRH88_040360,7472.003044,3178
TGRH88_056690,7432.003027,3179
TGRH88_066460,7428.003026,3180
TGRH88_029280,7416.003021,3181
TGRH88_044440,7412.003019,3182
TGRH88_071590,7412.003019,3183
TGRH88_016160,7396.003013,3184
TGRH88_001850,7392.003011,3185
TGRH88_069190,7382.003007,3186
TGRH88_021100,7382.003007,3187
TGRH88_054230,7378.003005,3188
TGRH88_044940,7346.002992,3189
TGRH88_012180,7336.002988,3190
TGRH88_042830,7330.002986,3191
TGRH88_038440,7324.002983,3192
TGRH88_039750,7320.002982,3193
TGRH88_078850,7306.002976,3194
TGRH88_042600,7296.002972,3195
TGRH88_074480,7268.002961,3196
TGRH88_068530,7262.002958,3197
TGRH88_019040,7262.002958,3198
TGRH88_059050,7252.002954,3199
TGRH88_027140,7244.002951,3200
TGRH88_029580,7244.002951,3201
TGRH88_005990,7242.00295,3202
TGRH88_031450,7238.002948,3203
TGRH88_029840,7236.002948,3204
TGRH88_023970,7234.002947,3205
TGRH88_012660,7200.002933,3206
TGRH88_007050,7190.002929,3207
TGRH88_059940,7186.002927,3208
TGRH88_059500,7186.002927,3209
TGRH88_076570,7174.002922,3210
TGRH88_046040,7162.002917,3211
TGRH88_057030,7154.002914,3212
TGRH88_074020,7154.002914,3213
TGRH88_045970,7152.002913,3214
TGRH88_067840,7148.002912,3215
TGRH88_060770,7130.002904,3216
TGRH88_000190,7126.002903,3217
TGRH88_021930,7122.002901,3218
TGRH88_049880,7120.0029,3219
TGRH88_045520,7108.002895,3220
TGRH88_080730,7078.002883,3221
TGRH88_047020,7068.002879,3222
TGRH88_045850,7058.002875,3223
TGRH88_025900,7056.002874,3224
TGRH88_065180,7044.002869,3225
TGRH88_003060,7036.002866,3226
TGRH88_072820,7034.002865,3227
TGRH88_008030,7030.002864,3228
TGRH88_025690,7018.002859,3229
TGRH88_076710,7006.002854,3230
TGRH88_055200,6976.002842,3231
TGRH88_060490,6966.002838,3232
TGRH88_006620,6958.002834,3233
TGRH88_060030,6954.002833,3234
TGRH88_072570,6946.002829,3235
TGRH88_087780,6932.002824,3236
TGRH88_061800,6928.002822,3237
TGRH88_038570,6926.002821,3238
TGRH88_026150,6924.00282,3239
TGRH88_052680,6924.00282,3240
TGRH88_015370,6920.002819,3241
TGRH88_046770,6902.002812,3242
TGRH88_019330,6882.002803,3243
TGRH88_050630,6862.002795,3244
TGRH88_031580,6858.002794,3245
TGRH88_054190,6832.002783,3246
TGRH88_030940,6820.002778,3247
TGRH88_071230,6818.002777,3248
TGRH88_033760,6798.002769,3249
TGRH88_055260,6794.002768,3250
TGRH88_035200,6752.00275,3251
TGRH88_080970,6746.002748,3252
TGRH88_077300,6746.002748,3253
TGRH88_033150,6724.002739,3254
TGRH88_055990,6712.002734,3255
TGRH88_051070,6696.002728,3256
TGRH88_026080,6668.002716,3257
TGRH88_054740,6664.002715,3258
TGRH88_038590,6652.00271,3259
TGRH88_029880,6652.00271,3260
TGRH88_000610,6640.002705,3261
TGRH88_054930,6622.002697,3262
TGRH88_081820,6618.002696,3263
TGRH88_038810,6618.002696,3264
TGRH88_054640,6614.002694,3265
TGRH88_031690,6612.002693,3266
TGRH88_005140,6608.002692,3267
TGRH88_075130,6602.002689,3268
TGRH88_060960,6598.002688,3269
TGRH88_015940,6588.002684,3270
TGRH88_003530,6580.00268,3271
TGRH88_043730,6580.00268,3272
TGRH88_072560,6578.00268,3273
TGRH88_073570,6566.002675,3274
TGRH88_086360,6560.002672,3275
TGRH88_020430,6546.002667,3276
TGRH88_023030,6530.00266,3277
TGRH88_023530,6526.002658,3278
TGRH88_017180,6516.002654,3279
TGRH88_071790,6514.002653,3280
TGRH88_072360,6512.002653,3281
TGRH88_068040,6500.002648,3282
TGRH88_013690,6496.002646,3283
TGRH88_031970,6460.002631,3284
TGRH88_052490,6456.00263,3285
TGRH88_007860,6448.002627,3286
TGRH88_017990,6442.002624,3287
TGRH88_069730,6442.002624,3288
TGRH88_057140,6438.002623,3289
TGRH88_036330,6436.002622,3290
TGRH88_055420,6428.002618,3291
TGRH88_063360,6406.002609,3292
TGRH88_064130,6400.002607,3293
