Protein,MC4_Rank,MCT_Rank,MC4_Score,MCT_Score
TGRH88_053390,2412,2392,0.704026516,0.706481709
TGRH88_052410,2413,2522,0.703903756,0.690522956
TGRH88_064980,2414,2318,0.703780997,0.715565922
TGRH88_009780,2415,2624,0.703658237,0.678001473
TGRH88_060520,2416,2175,0.703535478,0.73312055
TGRH88_019290,2417,2799,0.703412718,0.656518537
TGRH88_056690,2418,2697,0.703289958,0.66904002
TGRH88_063790,2419,2413,0.703167199,0.703903756
TGRH88_061390,2420,2178,0.703044439,0.732752271
TGRH88_075640,2421,2754,0.702921679,0.66204272
TGRH88_039400,2422,2804,0.70279892,0.655904739
TGRH88_075260,2423,2459,0.70267616,0.698256813
TGRH88_080700,2424,2286,0.7025534,0.71949423
TGRH88_036610,2425,2287,0.702430641,0.719371471
TGRH88_048980,2426,3009,0.702307881,0.630739013
TGRH88_081860,2427,2587,0.702185122,0.68254358
TGRH88_011760,2428,2272,0.702062362,0.721212865
TGRH88_082900,2429,2714,0.701939602,0.666953106
TGRH88_013380,2430,2134,0.701816843,0.738153695
TGRH88_073860,2431,2244,0.701694083,0.724650135
TGRH88_029580,2432,2706,0.701571323,0.667935183
TGRH88_003280,2433,2653,0.701448564,0.674441444
TGRH88_016490,2434,2406,0.701325804,0.704763074
TGRH88_087845,2435,2516,0.701203044,0.691259514
TGRH88_020050,2436,2222,0.701080285,0.727350847
TGRH88_013810,2437,2369,0.700957525,0.70930518
TGRH88_047960,2438,3008,0.700834766,0.630861773
TGRH88_035240,2439,2234,0.700712006,0.725877731
TGRH88_041640,2440,2882,0.700589246,0.646329487
TGRH88_062440,2441,2758,0.700466487,0.661551682
TGRH88_078410,2442,2779,0.700343727,0.658973729
TGRH88_044810,2443,2453,0.700220967,0.698993371
TGRH88_040390,2444,2579,0.700098208,0.683525657
TGRH88_051050,2445,2217,0.699975448,0.727964645
TGRH88_015390,2446,2242,0.699852688,0.724895654
TGRH88_017790,2447,2935,0.699729929,0.639823226
TGRH88_026660,2448,2642,0.699607169,0.6757918
TGRH88_071460,2449,2141,0.69948441,0.737294378
TGRH88_048300,2450,2211,0.69936165,0.728701203
TGRH88_008130,2451,2117,0.69923889,0.740240609
TGRH88_032870,2452,2038,0.699116131,0.74993862
TGRH88_016450,2453,2670,0.698993371,0.67235453
TGRH88_020020,2454,2609,0.698870611,0.679842868
TGRH88_054290,2455,2433,0.698747852,0.701448564
TGRH88_001660,2456,2363,0.698625092,0.710041738
TGRH88_063470,2457,2255,0.698502332,0.723299779
TGRH88_052270,2458,2041,0.698379573,0.749570341
TGRH88_063680,2459,2939,0.698256813,0.639332188
TGRH88_080790,2460,2849,0.698134054,0.650380555
TGRH88_029990,2461,2410,0.698011294,0.704272035
TGRH88_012960,2462,2436,0.697888534,0.701080285
TGRH88_025680,2463,2666,0.697765775,0.672845568
TGRH88_003870,2464,2425,0.697643015,0.702430641
TGRH88_033400,2465,2442,0.697520255,0.700343727
TGRH88_017370,2466,2626,0.697397496,0.677755954
TGRH88_033530,2467,2319,0.697274736,0.715443162
TGRH88_081870,2468,2203,0.697151976,0.72968328
TGRH88_041180,2469,2063,0.697029217,0.746869629
TGRH88_029090,2470,2465,0.696906457,0.697520255
TGRH88_026070,2471,2154,0.696783698,0.735698502
TGRH88_049300,2472,2541,0.696660938,0.688190523
TGRH88_063110,2473,2090,0.696538178,0.743555119
TGRH88_063060,2474,2200,0.696415419,0.730051559
TGRH88_058640,2475,2788,0.696292659,0.657868893
TGRH88_082620,2476,2062,0.696169899,0.746992389
TGRH88_084320,2477,2655,0.69604714,0.674195924
TGRH88_021660,2478,2504,0.69592438,0.69273263
TGRH88_048820,2479,2497,0.69580162,0.693591947
TGRH88_067030,2480,2387,0.695678861,0.707095507
TGRH88_074610,2481,2823,0.695556101,0.653572305
TGRH88_072910,2482,2378,0.695433342,0.708200344
TGRH88_048670,2483,2127,0.695310582,0.739013013
TGRH88_076570,2484,2741,0.695187822,0.663638596
TGRH88_005390,2485,2418,0.695065063,0.703289958
TGRH88_049440,2486,2120,0.694942303,0.73987233
TGRH88_081450,2487,2091,0.694819543,0.743432359
TGRH88_001630,2488,2566,0.694696784,0.685121532
TGRH88_046070,2489,2300,0.694574024,0.717775595
TGRH88_024360,2490,2145,0.694451264,0.736803339
TGRH88_012050,2491,2938,0.694328505,0.639454947
TGRH88_070300,2492,2693,0.694205745,0.669531058
TGRH88_010540,2493,2610,0.694082986,0.679720108
TGRH88_007940,2494,2426,0.693960226,0.702307881
TGRH88_004410,2495,2192,0.693837466,0.731033636
TGRH88_001190,2496,2501,0.693714707,0.693100908
TGRH88_049940,2497,2396,0.693591947,0.70599067
TGRH88_026350,2498,2821,0.693469187,0.653817825
TGRH88_079350,2499,2432,0.693346428,0.701571323
TGRH88_036950,2500,2911,0.693223668,0.642769457
TGRH88_077970,2501,2299,0.693100908,0.717898355
TGRH88_077540,2502,2538,0.692978149,0.688558802
TGRH88_041670,2503,2294,0.692855389,0.718512153
TGRH88_062640,2504,2551,0.69273263,0.686962927
TGRH88_062480,2505,2567,0.69260987,0.684998772
TGRH88_006790,2506,2640,0.69248711,0.676037319
TGRH88_054680,2507,2598,0.692364351,0.681193224
TGRH88_081470,2508,2915,0.692241591,0.642278419
TGRH88_080320,2509,2555,0.692118831,0.686471888
TGRH88_076130,2510,2437,0.691996072,0.700957525
TGRH88_077910,2511,2276,0.691873312,0.720721827
TGRH88_081220,2512,2559,0.691750552,0.685980849
TGRH88_041720,2513,2481,0.691627793,0.695556101
TGRH88_003990,2514,2853,0.691505033,0.649889516
TGRH88_048320,2515,2834,0.691382274,0.652221949
TGRH88_077260,2516,2924,0.691259514,0.641173582
TGRH88_079090,2517,2228,0.691136754,0.726614289
TGRH88_021370,2518,2839,0.691013995,0.651608151
TGRH88_041400,2519,2126,0.690891235,0.739135772
TGRH88_055620,2520,2291,0.690768475,0.718880432
TGRH88_033230,2521,2322,0.690645716,0.715074883
TGRH88_079060,2522,2696,0.690522956,0.669162779
TGRH88_003480,2523,2885,0.690400196,0.645961208
TGRH88_050140,2524,2382,0.690277437,0.707709305
TGRH88_008780,2525,3133,0.690154677,0.615516818
TGRH88_057510,2526,2691,0.690031918,0.669776577
TGRH88_076560,2527,2447,0.689909158,0.699729929
TGRH88_078260,2528,2206,0.689786398,0.729315001
TGRH88_033430,2529,2199,0.689663639,0.730174319
TGRH88_050200,2530,2978,0.689540879,0.634544562
TGRH88_061910,2531,2500,0.689418119,0.693223668
TGRH88_014900,2532,2381,0.68929536,0.707832065
TGRH88_026710,2533,2419,0.6891726,0.703167199
TGRH88_031530,2534,2893,0.68904984,0.644979131
TGRH88_016320,2535,2852,0.688927081,0.650012276
TGRH88_073570,2536,2790,0.688804321,0.657623373
TGRH88_048560,2537,2404,0.688681562,0.705008593
TGRH88_032500,2538,3118,0.688558802,0.617358213
TGRH88_028240,2539,2515,0.688436042,0.691382274
TGRH88_039220,2540,2257,0.688313283,0.72305426
TGRH88_014910,2541,3127,0.688190523,0.616253376
TGRH88_033750,2542,2115,0.688067763,0.740486128
TGRH88_075190,2543,2592,0.687945004,0.681929781
TGRH88_084530,2544,3029,0.687822244,0.62828382
TGRH88_079940,2545,2193,0.687699484,0.730910877
TGRH88_061140,2546,2210,0.687576725,0.728823963
TGRH88_034890,2547,2665,0.687453965,0.672968328
TGRH88_079830,2548,2553,0.687331205,0.686717407
TGRH88_019980,2549,2510,0.687208446,0.691996072
TGRH88_026440,2550,2738,0.687085686,0.664006875
TGRH88_005030,2551,2274,0.686962927,0.720967346
TGRH88_073620,2552,2727,0.686840167,0.665357231
TGRH88_065490,2553,2923,0.686717407,0.641296342
TGRH88_047360,2554,2735,0.686594648,0.664375153
TGRH88_029270,2555,3093,0.686471888,0.620427204
TGRH88_029190,2556,2098,0.686349128,0.742573042
TGRH88_028200,2557,2311,0.686226369,0.716425239
TGRH88_082490,2558,2408,0.686103609,0.704517555
TGRH88_073120,2559,2705,0.685980849,0.668057943
TGRH88_036370,2560,2723,0.68585809,0.665848269
TGRH88_073160,2561,2254,0.68573533,0.723422539
TGRH88_082790,2562,2467,0.685612571,0.697274736
TGRH88_024670,2563,2549,0.685489811,0.687208446
TGRH88_011630,2564,2620,0.685367051,0.678492512
TGRH88_056100,2565,2728,0.685244292,0.665234471
TGRH88_028050,2566,2421,0.685121532,0.702921679
TGRH88_015580,2567,2634,0.684998772,0.676773877
TGRH88_008900,2568,2950,0.684876013,0.637981832
TGRH88_017090,2569,2480,0.684753253,0.695678861
TGRH88_070180,2570,2241,0.684630493,0.725018414
TGRH88_041990,2571,2138,0.684507734,0.737662657
TGRH88_044520,2572,2768,0.684384974,0.660324085
TGRH88_036630,2573,2560,0.684262215,0.68585809
TGRH88_040870,2574,2385,0.684139455,0.707341026
TGRH88_035300,2575,2246,0.684016695,0.724404616
TGRH88_013090,2576,2887,0.683893936,0.645715689
TGRH88_062870,2577,2093,0.683771176,0.74318684
TGRH88_068220,2578,3028,0.683648416,0.62840658
TGRH88_039300,2579,2760,0.683525657,0.661306163
TGRH88_076650,2580,2681,0.683402897,0.671004174
TGRH88_034480,2581,2649,0.683280137,0.674932482
TGRH88_040760,2582,2838,0.683157378,0.651730911
TGRH88_048970,2583,2786,0.683034618,0.658114412
TGRH88_026200,2584,2752,0.682911859,0.66228824
TGRH88_042840,2585,2571,0.682789099,0.684507734
TGRH88_000750,2586,2239,0.682666339,0.725263933
TGRH88_065870,2587,2182,0.68254358,0.732261233
TGRH88_019030,2588,2531,0.68242082,0.689418119
TGRH88_033070,2589,2349,0.68229806,0.711760373
TGRH88_058730,2590,2954,0.682175301,0.637490793
TGRH88_019530,2591,2739,0.682052541,0.663884115
TGRH88_000740,2592,2943,0.681929781,0.638841149
TGRH88_000030,2593,2702,0.681807022,0.668426221
TGRH88_051600,2594,2652,0.681684262,0.674564203
TGRH88_061160,2595,2543,0.681561503,0.687945004
TGRH88_040810,2596,2334,0.681438743,0.713601768
TGRH88_041350,2597,2658,0.681315983,0.673827645
TGRH88_069530,2598,2282,0.681193224,0.719985269
TGRH88_034470,2599,2331,0.681070464,0.713970047
TGRH88_031320,2600,2929,0.680947704,0.640559784
TGRH88_003640,2601,3173,0.680824945,0.610606433
TGRH88_035380,2602,2628,0.680702185,0.677510435
TGRH88_023830,2603,2574,0.680579425,0.684139455
TGRH88_042420,2604,2764,0.680456666,0.660815124
TGRH88_063230,2605,2171,0.680333906,0.733611589
TGRH88_068630,2606,2266,0.680211147,0.721949423
TGRH88_022680,2607,3033,0.680088387,0.627792782
TGRH88_013490,2608,2471,0.679965627,0.696783698
TGRH88_064900,2609,2862,0.679842868,0.64878468
TGRH88_025590,2610,2405,0.679720108,0.704885834
TGRH88_055120,2611,2740,0.679597348,0.663761355
TGRH88_045050,2612,2366,0.679474589,0.709673459
TGRH88_034510,2613,2439,0.679351829,0.700712006
TGRH88_023660,2614,2564,0.679229069,0.685367051
TGRH88_047730,2615,3091,0.67910631,0.620672723
TGRH88_037440,2616,2535,0.67898355,0.688927081
TGRH88_047370,2617,3086,0.678860791,0.621286521
TGRH88_037540,2618,2979,0.678738031,0.634421802
TGRH88_001810,2619,2762,0.678615271,0.661060643
TGRH88_015790,2620,2780,0.678492512,0.65885097
TGRH88_077510,2621,2347,0.678369752,0.712005892
TGRH88_023580,2622,2980,0.678246992,0.634299042
TGRH88_073300,2623,2527,0.678124233,0.689909158
TGRH88_062840,2624,2669,0.678001473,0.672477289
TGRH88_071770,2625,2190,0.677878713,0.731279155
TGRH88_004470,2626,2384,0.677755954,0.707463786
TGRH88_048850,2627,2545,0.677633194,0.687699484
TGRH88_052810,2628,2307,0.677510435,0.716916278
TGRH88_012110,2629,2427,0.677387675,0.702185122
TGRH88_006540,2630,2921,0.677264915,0.641541861
TGRH88_075130,2631,2844,0.677142156,0.650994353
TGRH88_003880,2632,2336,0.677019396,0.713356248
TGRH88_026270,2633,2355,0.676896636,0.711023815
TGRH88_065070,2634,2880,0.676773877,0.646575006
TGRH88_060410,2635,2650,0.676651117,0.674809723
TGRH88_027950,2636,2772,0.676528357,0.659833047
TGRH88_051150,2637,2836,0.676405598,0.65197643
TGRH88_038750,2638,2449,0.676282838,0.69948441
TGRH88_059070,2639,2167,0.676160079,0.734102627
TGRH88_069110,2640,2155,0.676037319,0.735575743
TGRH88_022910,2641,2992,0.675914559,0.632825927
TGRH88_030840,2642,2411,0.6757918,0.704149276
TGRH88_021380,2643,2403,0.67566904,0.705131353
TGRH88_020330,2644,2987,0.67554628,0.633439725
TGRH88_042350,2645,3071,0.675423521,0.623127916
TGRH88_007580,2646,2646,0.675300761,0.675300761
TGRH88_082830,2647,2558,0.675178001,0.686103609
TGRH88_072060,2648,2958,0.675055242,0.636999754
TGRH88_041360,2649,2488,0.674932482,0.694696784
TGRH88_000110,2650,2485,0.674809723,0.695065063
TGRH88_068450,2651,2941,0.674686963,0.639086668
TGRH88_006560,2652,2546,0.674564203,0.687576725
TGRH88_078500,2653,2237,0.674441444,0.725509452
TGRH88_017960,2654,3030,0.674318684,0.628161061
TGRH88_032950,2655,2351,0.674195924,0.711514854
TGRH88_011380,2656,2469,0.674073165,0.697029217
TGRH88_012080,2657,2645,0.673950405,0.675423521
TGRH88_037890,2658,3055,0.673827645,0.62509207
TGRH88_031120,2659,3271,0.673704886,0.598575988
TGRH88_020610,2660,2845,0.673582126,0.650871593
TGRH88_057470,2661,2265,0.673459367,0.722072183
TGRH88_031390,2662,2360,0.673336607,0.710410017
TGRH88_013250,2663,2262,0.673213847,0.722440462
TGRH88_047260,2664,2339,0.673091088,0.71298797
TGRH88_049640,2665,2225,0.672968328,0.726982568
TGRH88_073230,2666,2226,0.672845568,0.726859808
TGRH88_008390,2667,3230,0.672722809,0.603609133
TGRH88_018770,2668,2745,0.672600049,0.663147557
TGRH88_027940,2669,2323,0.672477289,0.714952124
TGRH88_021250,2670,2688,0.67235453,0.670144856
TGRH88_060140,2671,2721,0.67223177,0.666093788
TGRH88_025100,2672,2724,0.672109011,0.665725509
TGRH88_069260,2673,2603,0.671986251,0.680579425
TGRH88_044040,2674,2686,0.671863491,0.670390376
TGRH88_005140,2675,2890,0.671740732,0.64534741
TGRH88_006890,2676,2371,0.671617972,0.709059661
TGRH88_059510,2677,2855,0.671495212,0.649643997
TGRH88_065730,2678,2656,0.671372453,0.674073165
TGRH88_026600,2679,2327,0.671249693,0.714461085
TGRH88_075120,2680,2487,0.671126933,0.694819543
TGRH88_076840,2681,2187,0.671004174,0.731647434
TGRH88_049750,2682,3134,0.670881414,0.615394058
TGRH88_033500,2683,2732,0.670758655,0.664743432
TGRH88_066320,2684,2218,0.670635895,0.727841886
TGRH88_058710,2685,2295,0.670513135,0.718389394
TGRH88_004040,2686,3098,0.670390376,0.619813405
TGRH88_071230,2687,2894,0.670267616,0.644856371
TGRH88_078630,2688,2608,0.670144856,0.679965627
TGRH88_060500,2689,2818,0.670022097,0.654186104
TGRH88_044500,2690,2472,0.669899337,0.696660938
TGRH88_081920,2691,2417,0.669776577,0.703412718
TGRH88_059680,2692,3040,0.669653818,0.626933464
TGRH88_000610,2693,2903,0.669531058,0.643751534
TGRH88_056580,2694,2328,0.669408299,0.714338326
TGRH88_055140,2695,2293,0.669285539,0.718634913
TGRH88_051010,2696,2932,0.669162779,0.640191505
TGRH88_081160,2697,2448,0.66904002,0.699607169
TGRH88_004230,2698,3081,0.66891726,0.621900319
TGRH88_068280,2699,3016,0.6687945,0.629879696
TGRH88_044240,2700,2489,0.668671741,0.694574024
TGRH88_059590,2701,2717,0.668548981,0.666584827
TGRH88_068290,2702,2290,0.668426221,0.719003192
TGRH88_034430,2703,3233,0.668303462,0.603240854
TGRH88_026610,2704,2751,0.668180702,0.662410999
TGRH88_043330,2705,2870,0.668057943,0.647802603
TGRH88_064840,2706,3119,0.667935183,0.617235453
TGRH88_019330,2707,2909,0.667812423,0.643014977
TGRH88_051400,2708,2350,0.667689664,0.711637614
TGRH88_011200,2709,2713,0.667566904,0.667075865
TGRH88_070550,2710,2529,0.667444144,0.689663639
TGRH88_004730,2711,2975,0.667321385,0.634912841
TGRH88_065150,2712,2617,0.667198625,0.678860791
TGRH88_042100,2713,2782,0.667075865,0.658605451
TGRH88_081840,2714,3004,0.666953106,0.631352811
TGRH88_058400,2715,2680,0.666830346,0.671126933
TGRH88_021960,2716,2756,0.666707587,0.661797201
TGRH88_027860,2717,2771,0.666584827,0.659955807
TGRH88_079680,2718,2230,0.666462067,0.72636877
TGRH88_000800,2719,2595,0.666339308,0.681561503
TGRH88_038620,2720,3096,0.666216548,0.620058925
TGRH88_023010,2721,2256,0.666093788,0.723177019
TGRH88_068740,2722,2209,0.665971029,0.728946722
TGRH88_056070,2723,2824,0.665848269,0.653449546
TGRH88_056440,2724,2250,0.665725509,0.723913577
TGRH88_069020,2725,2789,0.66560275,0.657746133
TGRH88_002020,2726,2654,0.66547999,0.674318684
TGRH88_060890,2727,2820,0.665357231,0.653940584
TGRH88_077060,2728,2800,0.665234471,0.656395777
TGRH88_067690,2729,2380,0.665111711,0.707954824
TGRH88_080450,2730,3007,0.664988952,0.630984532
TGRH88_079220,2731,2375,0.664866192,0.708568623
TGRH88_045020,2732,2581,0.664743432,0.683280137
TGRH88_019060,2733,2452,0.664620673,0.699116131
TGRH88_036550,2734,2833,0.664497913,0.652344709
TGRH88_062700,2735,2572,0.664375153,0.684384974
TGRH88_082050,2736,2583,0.664252394,0.683034618
TGRH88_005650,2737,2625,0.664129634,0.677878713
TGRH88_021720,2738,2394,0.664006875,0.70623619
TGRH88_043690,2739,2542,0.663884115,0.688067763
TGRH88_028230,2740,2586,0.663761355,0.682666339
TGRH88_067900,2741,2523,0.663638596,0.690400196
TGRH88_077360,2742,3252,0.663515836,0.600908421
TGRH88_052020,2743,2769,0.663393076,0.660201326
TGRH88_039700,2744,2906,0.663270317,0.643383256
TGRH88_055280,2745,2690,0.663147557,0.669899337
TGRH88_031690,2746,2961,0.663024797,0.636631476
TGRH88_070800,2747,2683,0.662902038,0.670758655
TGRH88_039730,2748,3014,0.662779278,0.630125215
TGRH88_032770,2749,2372,0.662656519,0.708936902
TGRH88_014700,2750,2873,0.662533759,0.647434324
TGRH88_086360,2751,2962,0.662410999,0.636508716
TGRH88_037160,2752,2743,0.66228824,0.663393076
TGRH88_076590,2753,2679,0.66216548,0.671249693
TGRH88_024230,2754,2755,0.66204272,0.661919961
TGRH88_046090,2755,2801,0.661919961,0.656273017
TGRH88_036850,2756,2596,0.661797201,0.681438743
TGRH88_051800,2757,3295,0.661674441,0.595629757
TGRH88_013510,2758,2240,0.661551682,0.725141174
TGRH88_002160,2759,2858,0.661428922,0.649275718
TGRH88_085510,2760,3162,0.661306163,0.611956789
TGRH88_016080,2761,3065,0.661183403,0.623864473
TGRH88_016790,2762,2847,0.661060643,0.650626074
TGRH88_000300,2763,2806,0.660937884,0.655659219
TGRH88_085310,2764,3181,0.660815124,0.609624356
TGRH88_011940,2765,2886,0.660692364,0.645838448
TGRH88_031350,2766,2456,0.660569605,0.698625092
TGRH88_045250,2767,2601,0.660446845,0.680824945
TGRH88_082590,2768,2468,0.660324085,0.697151976
TGRH88_020970,2769,2435,0.660201326,0.701203044
TGRH88_051140,2770,2536,0.660078566,0.688804321
TGRH88_077880,2771,2864,0.659955807,0.64853916
TGRH88_039740,2772,2891,0.659833047,0.64522465
TGRH88_030580,2773,2463,0.659710287,0.697765775
TGRH88_071950,2774,2785,0.659587528,0.658237172
TGRH88_072500,2775,2737,0.659464768,0.664129634
TGRH88_061310,2776,2346,0.659342008,0.712128652
TGRH88_036050,2777,2663,0.659219249,0.673213847
TGRH88_042220,2778,2513,0.659096489,0.691627793
TGRH88_014620,2779,3394,0.658973729,0.583476553
TGRH88_027040,2780,3113,0.65885097,0.617972011
TGRH88_034240,2781,2457,0.65872821,0.698502332
TGRH88_028110,2782,2701,0.658605451,0.668548981
TGRH88_062470,2783,2325,0.658482691,0.714706604
TGRH88_063270,2784,2321,0.658359931,0.715197643
TGRH88_075760,2785,2675,0.658237172,0.671740732
TGRH88_075610,2786,3160,0.658114412,0.612202308
TGRH88_040240,2787,2615,0.657991652,0.67910631
TGRH88_018860,2788,2827,0.657868893,0.653081267
TGRH88_054440,2789,2502,0.657746133,0.692978149
TGRH88_077100,2790,2632,0.657623373,0.677019396
TGRH88_008730,2791,2896,0.657500614,0.644610852
TGRH88_076470,2792,2429,0.657377854,0.701939602
TGRH88_004480,2793,3151,0.657255095,0.613307145
TGRH88_014010,2794,2908,0.657132335,0.643137736
TGRH88_047530,2795,2695,0.657009575,0.669285539
TGRH88_080680,2796,2703,0.656886816,0.668303462
TGRH88_016660,2797,3190,0.656764056,0.608519519
TGRH88_077780,2798,2521,0.656641296,0.690645716
TGRH88_066220,2799,2826,0.656518537,0.653204027
TGRH88_049260,2800,3322,0.656395777,0.592315247
TGRH88_024740,2801,2733,0.656273017,0.664620673
TGRH88_073660,2802,2922,0.656150258,0.641419101
TGRH88_057970,2803,2759,0.656027498,0.661428922
TGRH88_030620,2804,3094,0.655904739,0.620304444
TGRH88_044460,2805,2715,0.655781979,0.666830346
TGRH88_015930,2806,2424,0.655659219,0.7025534
TGRH88_060440,2807,2662,0.65553646,0.673336607
TGRH88_016310,2808,3300,0.6554137,0.595015959
TGRH88_018710,2809,3281,0.65529094,0.597348392
TGRH88_058040,2810,2971,0.655168181,0.635403879
TGRH88_029140,2811,2917,0.655045421,0.6420329
TGRH88_075150,2812,2356,0.654922661,0.710901056
TGRH88_044020,2813,2648,0.654799902,0.675055242
TGRH88_028400,2814,2729,0.654677142,0.665111711
TGRH88_032310,2815,2512,0.654554383,0.691750552
TGRH88_033760,2816,3002,0.654431623,0.63159833
TGRH88_037840,2817,2573,0.654308863,0.684262215
TGRH88_030010,2818,3441,0.654186104,0.57770685
TGRH88_012000,2819,2951,0.654063344,0.637859072
TGRH88_042490,2820,2569,0.653940584,0.684753253
TGRH88_021600,2821,3409,0.653817825,0.581635158
TGRH88_054860,2822,3141,0.653695065,0.614534741
TGRH88_050610,2823,2440,0.653572305,0.700589246
TGRH88_029680,2824,3298,0.653449546,0.595261478
TGRH88_075200,2825,3125,0.653326786,0.616498895
TGRH88_069840,2826,2474,0.653204027,0.696415419
TGRH88_073070,2827,3074,0.653081267,0.622759637
TGRH88_049650,2828,2883,0.652958507,0.646206727
TGRH88_028540,2829,2925,0.652835748,0.641050822
TGRH88_050090,2830,3059,0.652712988,0.624601031
TGRH88_031360,2831,2850,0.652590228,0.650257795
TGRH88_078240,2832,3296,0.652467469,0.595506997
TGRH88_082330,2833,2495,0.652344709,0.693837466
TGRH88_040300,2834,2455,0.652221949,0.698747852
TGRH88_064040,2835,2304,0.65209919,0.717284557
TGRH88_063580,2836,2631,0.65197643,0.677142156
