Conf_B,Tz_RNA,Linear_B,Net_C,T-cell Score,Exposed,GRAVY,Protein
2630.0,2592.0,5404.5,2429.5,3027.5,6235.5,2471.0,TGRH88_013440
2289.5,5319.5,2155.5,894.5,2966.0,1316.5,4860.0,TGRH88_013450
4747.0,1175.5,1472.0,6752.5,7370.0,6235.5,5435.0,TGRH88_013460
5182.5,332.0,1576.5,512.5,5546.0,6235.5,7421.0,TGRH88_013470
205.0,3586.0,5404.5,4019.5,3975.5,6235.5,5073.0,TGRH88_013480
3980.5,180.0,2155.5,4019.5,1147.5,1316.5,1247.5,TGRH88_013490
678.5,4830.0,331.0,3067.5,3080.0,6235.5,6207.5,TGRH88_013500
2524.5,1480.0,783.0,1831.0,2239.5,1999.5,4256.0,TGRH88_013510
2370.5,3190.0,5404.5,3143.5,5131.5,2677.0,5159.5,TGRH88_013520
7097.0,2865.0,5404.5,6114.0,1749.0,3003.0,6385.0,TGRH88_013530
2184.5,3633.5,5404.5,3844.0,2945.5,1984.5,2067.0,TGRH88_013540
5768.0,270.0,5404.5,1617.5,4246.0,6235.5,3327.0,TGRH88_013550
127.0,5247.5,84.0,442.0,5472.5,6235.5,7593.0,TGRH88_013560
3163.5,1935.5,5404.5,3974.5,4269.0,6235.5,911.0,TGRH88_013570
4353.0,763.0,5404.5,5582.5,2406.0,3989.5,4383.0,TGRH88_013580
1082.0,3000.0,5404.5,7563.0,3107.5,6235.5,5650.0,TGRH88_013590
1354.5,1636.0,5404.5,1941.5,1714.0,678.0,1621.0,TGRH88_013600
2494.5,1213.0,5404.5,5479.0,5322.0,6235.5,1804.0,TGRH88_013610
2049.5,989.5,5404.5,2471.0,3746.5,191.5,5336.5,TGRH88_013620
5240.0,5443.5,1976.0,5874.0,6879.5,3727.0,4173.0,TGRH88_013630
7097.0,7689.5,5404.5,4997.0,6657.5,1316.5,49.0,TGRH88_013640
3109.0,3541.5,5404.5,5198.5,3172.5,6235.5,2018.5,TGRH88_013650
3225.0,6394.5,5404.5,1565.5,5772.5,2664.0,547.5,TGRH88_013660
659.5,5247.5,5404.5,1652.0,2455.5,3148.5,1766.0,TGRH88_013670
7097.0,2037.5,5404.5,526.0,431.5,2406.0,3227.5,TGRH88_013680
5870.0,6481.0,5404.5,7910.5,5253.5,678.0,32.0,TGRH88_013690
5578.0,2762.5,2032.5,5342.5,7524.0,6235.5,4294.5,TGRH88_013700
601.0,1447.5,527.0,4207.0,924.5,678.0,2044.5,TGRH88_013710
112.0,3273.5,601.0,262.5,1501.5,6235.5,5900.0,TGRH88_013730
7097.0,2204.5,728.5,6443.5,87.0,678.0,5697.5,TGRH88_013740
422.5,3109.5,5404.5,2817.5,2665.5,6235.5,6353.0,TGRH88_013750
1104.0,1913.5,5404.5,3715.5,2586.0,6235.5,5678.5,TGRH88_013760
7097.0,6260.5,5404.5,950.0,113.5,2332.5,5132.5,TGRH88_013770
4725.5,5928.0,1217.0,6398.5,7601.5,4232.0,7186.0,TGRH88_013780
1423.5,3743.0,5404.5,1053.5,1615.5,6235.5,3868.0,TGRH88_013790
47.0,4394.0,5404.5,3783.0,977.5,3691.5,4020.0,TGRH88_013800
1685.5,4018.5,5404.5,5355.5,952.0,6235.5,2886.0,TGRH88_013810
2912.5,6204.0,5404.5,6528.0,3428.0,6235.5,6936.0,TGRH88_013820
4368.5,7077.0,5404.5,3860.0,6032.0,3989.5,1734.5,TGRH88_013830
3778.0,6394.5,5404.5,5012.5,1836.5,6235.5,1073.5,TGRH88_013840
5222.0,7689.5,2155.5,3333.5,7693.0,6235.5,611.0,TGRH88_013850
3190.5,7077.0,2392.0,4960.0,3386.0,4232.0,1392.0,TGRH88_013860
7097.0,398.0,5404.5,153.0,693.0,3727.0,4272.5,TGRH88_013870
1635.5,6705.5,5404.5,5342.5,2366.5,2028.0,1244.0,TGRH88_013880
7097.0,2530.5,5404.5,3006.0,215.0,678.0,1392.0,TGRH88_013890
1073.0,3154.0,93.0,1306.5,1115.5,2564.0,2025.0,TGRH88_013900
3509.0,5928.0,5404.5,6599.0,7459.5,2693.0,496.0,TGRH88_013910
2010.0,3109.5,5404.5,1459.0,2597.0,6235.5,6548.5,TGRH88_013920
261.0,5634.0,815.0,968.5,3961.0,2640.0,6716.5,TGRH88_013930
7097.0,3190.0,5404.5,266.5,203.0,2438.5,4740.0,TGRH88_013940
2590.0,5171.0,5404.5,6813.5,4913.5,1255.0,2971.5,TGRH88_013950
4270.0,2794.0,5404.5,2571.5,6278.5,6235.5,7527.5,TGRH88_013960
313.0,2363.0,5404.5,2548.5,1446.5,1026.0,5126.0,TGRH88_013970
2363.0,5634.0,5404.5,6574.5,2691.0,678.0,1256.0,TGRH88_013980
5150.5,3685.0,2109.5,6443.5,5658.0,2898.0,528.0,TGRH88_013990
7097.0,6100.0,2631.0,1162.0,1043.5,6235.5,3644.5,TGRH88_014000
1247.5,5759.5,5404.5,684.0,1135.5,3989.5,3988.0,TGRH88_014010
7097.0,7689.5,5404.5,3143.5,6740.5,6235.5,4005.0,TGRH88_014020
3674.5,6152.5,1622.5,7223.5,6872.5,6235.5,7790.0,TGRH88_014030
5812.0,6842.5,847.0,7052.0,6221.5,1928.5,998.0,TGRH88_014040
1533.0,5247.5,5404.5,5370.5,6080.0,4232.0,1778.5,TGRH88_014050
2992.5,5564.5,5404.5,2524.5,3845.5,2971.0,1212.5,TGRH88_014060
859.0,3962.0,5404.5,2477.5,1625.5,2839.5,3891.0,TGRH88_014070
6046.0,3907.0,5404.5,7753.5,7349.0,6235.5,4612.5,TGRH88_014080
1979.0,6705.5,5404.5,7618.0,5494.0,6235.5,6193.5,TGRH88_014090
4273.0,6481.0,5404.5,6005.5,7533.0,6235.5,5137.0,TGRH88_014100
7097.0,7689.5,5404.5,5621.0,4611.5,6235.5,3662.5,TGRH88_014110
446.5,5759.5,788.0,1466.5,3080.0,6235.5,4597.5,TGRH88_014120
1663.0,1544.0,5404.5,3394.5,5933.5,6235.5,7463.5,TGRH88_014130
2437.0,1336.5,5404.5,6358.0,2316.5,3775.0,958.5,TGRH88_014140
3207.0,4451.5,5404.5,5219.0,858.0,3148.5,3377.0,TGRH88_014150
2756.5,1557.5,5404.5,2785.5,6552.0,6235.5,6138.5,TGRH88_014160
7097.0,1380.0,1829.0,1419.5,223.0,6235.5,2787.0,TGRH88_014170
7097.0,7689.5,1786.0,2429.5,7719.5,6235.5,7595.0,TGRH88_014180
4109.5,4900.5,5404.5,6662.0,700.0,678.0,651.0,TGRH88_014190
3661.0,2560.5,5404.5,3759.0,5131.5,191.5,2492.5,TGRH88_014200
7097.0,7689.5,1233.0,6005.5,7835.5,191.5,1379.5,TGRH88_014210
5487.5,830.0,5404.5,6031.0,7266.0,2913.5,3155.0,TGRH88_014220
2749.5,549.5,5404.5,4931.0,961.5,678.0,1400.0,TGRH88_014230
963.0,5820.0,22.0,2960.5,1334.0,6235.5,4009.5,TGRH88_014240
1421.5,3633.5,5404.5,653.5,4374.0,3989.5,5888.5,TGRH88_014250
7097.0,7689.5,5404.5,2994.5,140.0,2387.5,3038.5,TGRH88_014260
5677.0,51.0,5404.5,642.0,6296.0,6235.5,7733.0,TGRH88_014270
2295.0,567.5,5404.5,7498.5,1217.5,2297.0,3554.0,TGRH88_014280
2144.0,2063.0,5404.5,975.5,6424.5,6235.5,4647.5,TGRH88_014290
5023.0,3064.0,1665.0,4129.0,6434.5,6235.5,4817.5,TGRH88_014300
7097.0,1753.0,5404.5,3111.5,757.0,678.0,3534.5,TGRH88_014310
4177.5,4900.5,2321.0,4833.0,4028.0,2163.0,822.0,TGRH88_014320
5777.5,6705.5,5404.5,6813.5,5196.0,6235.5,6237.5,TGRH88_014330
3906.5,888.5,1719.0,6624.5,6278.5,3775.0,4306.5,TGRH88_014340
4912.5,4394.0,2454.0,6153.0,5086.0,678.0,271.0,TGRH88_014350
4323.0,3633.5,5404.5,7965.0,7182.0,6235.5,7551.0,TGRH88_014360
2015.5,466.0,5404.5,3633.0,952.0,678.0,3516.0,TGRH88_014370
1477.5,1608.5,5404.5,5963.0,6179.0,1763.5,4096.0,TGRH88_014380
2279.0,3907.0,449.0,2260.0,4195.0,6235.5,3561.0,TGRH88_014390
2784.5,515.0,5404.5,4356.5,1220.0,6235.5,1870.0,TGRH88_014400
4802.0,6842.5,5404.5,6599.0,4925.5,1763.5,761.0,TGRH88_014410
3588.5,4582.0,5404.5,4223.5,3374.5,3989.5,2415.0,TGRH88_014420
4675.0,1785.0,5404.5,7102.5,3759.5,6235.5,4028.0,TGRH88_014430
3022.5,46.0,2321.0,4401.0,6552.0,4299.5,1080.5,TGRH88_014440
1374.5,1785.0,5404.5,2862.0,4848.5,6235.5,5635.5,TGRH88_014450
7097.0,2063.0,5404.5,5163.0,823.5,6235.5,4660.0,TGRH88_014460
1727.5,2794.0,5404.5,1800.5,528.0,2811.0,2184.0,TGRH88_014470
7097.0,7689.5,1116.5,6662.0,7094.0,1026.0,696.5,TGRH88_014480
7097.0,7689.5,5404.5,7010.0,3230.0,6235.5,1477.0,TGRH88_014490
4360.5,5820.0,5404.5,5777.0,5658.0,6235.5,2351.0,TGRH88_014500
5697.0,34.0,5404.5,3059.5,7829.0,6235.5,6842.0,TGRH88_014510
2553.0,2727.0,5404.5,2662.0,2157.5,1953.0,2392.0,TGRH88_014520
3787.0,1723.0,5404.5,7102.5,3087.5,6235.5,1194.5,TGRH88_014530
2291.5,3743.0,5404.5,940.5,4402.0,6235.5,2344.5,TGRH88_014540
6011.0,5171.0,5404.5,1627.5,2649.0,6235.5,6071.0,TGRH88_014550
3845.0,2664.5,5404.5,3236.5,6365.5,191.5,554.5,TGRH88_014560
2314.5,4451.5,125.0,1274.5,6945.0,3592.5,7028.5,TGRH88_014570
1144.5,2828.0,1293.5,5558.0,2671.0,6235.5,5997.5,TGRH88_014580
4299.0,533.5,5404.5,4715.0,5747.0,3030.0,3963.0,TGRH88_014590
7097.0,5171.0,2509.5,229.0,5105.5,6235.5,7845.5,TGRH88_014600
284.0,4258.0,5404.5,3379.5,5837.0,6235.5,7214.0,TGRH88_014610
5977.5,6842.5,5404.5,6716.5,8047.0,191.5,184.0,TGRH88_014620
5100.0,7077.0,5404.5,2662.0,6032.0,1763.5,2722.5,TGRH88_014630
7097.0,1835.5,5404.5,3817.5,935.5,678.0,3615.5,TGRH88_014640
2478.5,5105.5,2252.5,7323.5,7467.5,3110.0,7343.5,TGRH88_014650
5603.5,4076.0,5404.5,7753.5,5131.5,4232.0,1947.0,TGRH88_014660
1974.5,811.5,5404.5,6752.5,4071.5,6235.5,3013.0,TGRH88_014670
3495.5,252.5,5404.5,2102.0,6980.5,6235.5,4500.5,TGRH88_014680
4714.0,6589.0,5404.5,7431.0,2193.0,6235.5,1306.0,TGRH88_014690
944.5,4258.0,5404.5,5295.0,3876.5,6235.5,4962.5,TGRH88_014700
479.0,3109.5,5404.5,3208.5,3718.5,6235.5,7421.0,TGRH88_014710
527.5,5319.5,5404.5,671.0,2001.0,1807.5,4118.5,TGRH88_014720
2812.5,719.0,5404.5,880.5,7560.0,6235.5,7204.0,TGRH88_014730
2090.0,2363.0,5404.5,6834.0,1749.0,6235.5,1027.0,TGRH88_014740
150.5,1736.5,5404.5,4422.0,3713.0,6235.5,6693.5,TGRH88_014750
5875.0,1810.5,1283.0,6768.0,4114.0,678.0,622.0,TGRH88_014760
2412.5,529.5,956.5,4549.5,6967.5,1899.5,879.0,TGRH88_014770
4946.5,7689.5,561.5,4293.5,7748.5,2658.5,6980.0,TGRH88_014780
808.0,3541.5,5404.5,5927.0,2292.0,6235.5,2625.0,TGRH88_014790
3711.5,724.0,1796.0,3469.0,5953.0,2152.5,2756.5,TGRH88_014800
6040.0,572.5,5404.5,6320.5,7775.5,2666.0,769.0,TGRH88_014810
4373.5,2276.0,266.0,1793.0,7524.0,3566.5,7903.0,TGRH88_014820
1786.0,1065.0,806.0,6067.0,678.0,1109.5,3751.0,TGRH88_014830
2344.0,2063.0,5404.5,6277.5,1948.5,6235.5,3508.5,TGRH88_014840
1466.5,4767.5,5404.5,523.5,3775.5,3207.0,5024.0,TGRH88_014850
119.5,2014.5,5404.5,1042.0,4071.5,6235.5,7742.0,TGRH88_014860
5421.5,467.0,5404.5,7411.0,3400.5,6235.5,1029.5,TGRH88_014870
7097.0,7689.5,1740.5,3646.0,7815.0,6235.5,7332.0,TGRH88_014880
7097.0,5564.5,5404.5,198.5,1714.0,6235.5,6396.0,TGRH88_014890
1346.0,3190.0,5404.5,7449.0,722.5,3607.5,3994.5,TGRH88_014900
4985.5,7689.5,5404.5,6277.5,7766.5,191.5,376.0,TGRH88_014910
5856.5,2727.0,1796.0,3307.0,7151.0,6235.5,3525.5,TGRH88_014920
7097.0,7689.5,5404.5,4802.5,3860.5,6235.5,5455.5,TGRH88_014930
4237.5,1036.0,2109.5,1975.0,874.5,2603.5,1138.0,TGRH88_014940
3048.0,724.0,5404.5,4691.5,7940.0,6235.5,1821.5,TGRH88_014950
7097.0,3064.0,5404.5,1706.5,407.0,2671.0,3345.0,TGRH88_014960
7097.0,4767.5,5404.5,1909.5,389.5,678.0,2912.5,TGRH88_014970
2499.5,2131.0,1562.5,1483.0,4574.5,6235.5,2856.5,TGRH88_014980
2693.5,4709.5,5404.5,2906.5,2046.0,6235.5,2111.0,TGRH88_014990
5418.0,3364.0,1050.0,8096.5,7389.5,6235.5,5940.5,TGRH88_015000
1350.0,4515.5,5404.5,3832.0,1091.5,678.0,701.0,TGRH88_015010
1303.5,5105.5,5404.5,7689.0,3269.0,6235.5,5563.5,TGRH88_015020
115.0,5504.5,1954.5,3017.5,1378.0,3003.0,2690.0,TGRH88_015030
5167.5,768.5,5404.5,5758.0,6212.5,6235.5,1040.0,TGRH88_015040
1846.0,5382.0,1430.0,6870.0,3099.0,3315.0,2597.0,TGRH88_015050
5108.0,7689.5,5404.5,5524.0,6657.5,678.0,1535.0,TGRH88_015060
7097.0,2084.0,5404.5,3633.0,2366.5,6235.5,7940.0,TGRH88_015070
7097.0,1682.5,5404.5,1233.5,702.5,6235.5,5401.0,TGRH88_015080
7097.0,1104.0,5404.5,240.0,1740.5,6235.5,5461.5,TGRH88_015090
989.0,3273.5,5404.5,2662.0,4257.5,6235.5,4256.0,TGRH88_015100
5503.5,478.5,2252.5,5945.5,3302.0,3529.0,3569.5,TGRH88_015110
2049.5,337.0,5404.5,1933.5,2221.5,2539.0,958.5,TGRH88_015120
7097.0,2530.5,5404.5,6789.5,273.0,678.0,5515.0,TGRH88_015130
4242.5,6589.0,1271.5,1779.0,5678.0,3566.5,5132.5,TGRH88_015140
2940.5,174.0,747.5,3770.0,7103.0,1826.5,6850.5,TGRH88_015150
543.5,1393.0,5404.5,4422.0,402.5,678.0,860.0,TGRH88_015160
4636.5,5382.0,5404.5,2914.5,5837.0,3652.5,4472.0,TGRH88_015170
1117.0,3416.5,5404.5,2852.5,1723.5,678.0,931.0,TGRH88_015180
4247.0,1353.0,5404.5,6299.5,5772.5,6235.5,2465.5,TGRH88_015190
2094.5,1636.0,5404.5,5650.0,2424.5,1026.0,472.5,TGRH88_015200
835.0,2250.0,5404.5,3731.5,680.0,1026.0,664.5,TGRH88_015210
667.0,5247.5,5404.5,2749.5,3809.5,6235.5,8072.0,TGRH88_015220
3821.5,1886.5,5404.5,7933.5,3785.5,4232.0,2388.0,TGRH88_015230
4002.0,3464.0,5404.5,7199.5,7842.0,3989.5,1570.5,TGRH88_015240
7097.0,7689.5,5404.5,2319.5,4228.5,6235.5,7087.5,TGRH88_015250
1080.5,1150.5,5404.5,1204.5,2297.5,6235.5,2193.0,TGRH88_015260
3276.5,7689.5,121.0,3469.0,5898.5,6235.5,6955.0,TGRH88_015270
5355.5,7689.5,5404.5,8074.0,5724.5,6235.5,5993.0,TGRH88_015280
3874.5,1682.5,5404.5,5841.5,2510.5,1255.0,146.0,TGRH88_015290
7097.0,926.0,5404.5,1496.5,460.5,6235.5,1918.5,TGRH88_015300
1207.0,3743.0,2509.5,3017.5,651.0,6235.5,1609.5,TGRH88_015310
3594.0,577.5,5404.5,3188.5,2333.0,2026.5,824.0,TGRH88_015320
3821.5,773.5,5404.5,3715.5,1605.5,2065.0,1241.5,TGRH88_015330
7097.0,2762.5,5404.5,330.0,626.5,2326.0,3038.5,TGRH88_015340
4290.0,4076.0,1807.0,6913.0,4808.0,6235.5,3582.5,TGRH88_015350
5977.5,7077.0,2082.0,5479.0,7019.0,3498.5,2381.0,TGRH88_015360
5749.5,5319.5,391.0,4111.0,4418.5,6235.5,5234.5,TGRH88_015370
7097.0,2628.5,1128.5,115.0,60.0,6235.5,3662.5,TGRH88_015380
1602.0,3231.0,5404.5,2852.5,1255.5,6235.5,6306.5,TGRH88_015390
4463.0,184.5,5404.5,8123.0,3700.5,2773.5,530.0,TGRH88_015400
7097.0,7689.5,319.0,2242.5,2374.0,6235.5,5255.0,TGRH88_015410
4118.0,4330.0,1271.5,2592.0,7572.5,6235.5,6458.5,TGRH88_015420
7097.0,2397.5,5404.5,4322.0,4536.0,6235.5,6959.5,TGRH88_015430
4657.5,1835.5,619.5,6551.0,5131.5,4299.5,3312.0,TGRH88_015440
7097.0,4394.0,1026.0,7563.0,581.5,3989.5,5355.5,TGRH88_015450
1240.5,4582.0,5404.5,980.0,3367.0,3989.5,3988.0,TGRH88_015460
98.0,6481.0,5404.5,1261.5,3621.0,6235.5,7702.0,TGRH88_015470
7097.0,410.0,5404.5,4580.5,82.0,6235.5,853.0,TGRH88_015480
1030.5,5247.5,5404.5,6153.0,2267.5,6235.5,2907.0,TGRH88_015490
5749.5,7689.5,1293.5,7522.0,8047.0,3989.5,2580.0,TGRH88_015500
2524.5,5171.0,493.5,2341.5,2518.5,6235.5,6510.0,TGRH88_015510
7097.0,555.0,5404.5,791.5,49.0,2714.0,3037.0,TGRH88_015520
5369.5,1045.0,5404.5,5479.0,4681.0,678.0,226.0,TGRH88_015530
5829.0,1886.5,5404.5,8052.0,6809.0,191.5,24.0,TGRH88_015540
2372.5,5702.0,5404.5,7431.0,2262.5,1427.0,1100.0,TGRH88_015550
3293.5,953.0,5404.5,3974.5,7842.0,6235.5,7298.5,TGRH88_015560
7097.0,7689.5,1037.5,1743.0,3420.0,6235.5,7404.0,TGRH88_015570
225.5,3795.5,5404.5,3530.0,2486.0,6235.5,1841.0,TGRH88_015580
7097.0,7689.5,469.5,1547.5,6446.5,3207.0,8084.0,TGRH88_015590
174.0,5443.5,1472.0,1641.5,1028.5,3615.5,4975.0,TGRH88_015600
3053.0,1121.0,5404.5,3067.5,6111.0,191.5,2651.0,TGRH88_015610
7097.0,2104.0,5404.5,352.0,2333.0,6235.5,7316.5,TGRH88_015620
4784.5,3030.0,2555.5,3991.0,4144.5,2116.5,1979.5,TGRH88_015630
2202.0,2694.0,5404.5,7052.0,6032.0,6235.5,2722.5,TGRH88_015640
982.0,3850.5,5404.5,3131.5,2495.5,6235.5,6438.0,TGRH88_015650
5063.5,7077.0,5404.5,7473.5,7182.0,6235.5,6606.0,TGRH88_015660
1588.0,5171.0,1777.5,1025.5,2559.0,1629.5,2643.5,TGRH88_015670
5822.5,1159.0,5404.5,4091.5,1060.0,6235.5,1114.5,TGRH88_015680
752.0,3795.5,5404.5,505.5,3775.5,1999.5,6690.5,TGRH88_015690
5518.5,3743.0,5404.5,8028.0,5196.0,6235.5,1603.0,TGRH88_015700
4841.5,2063.0,1430.0,5454.0,6853.0,3713.5,5619.5,TGRH88_015710
7097.0,3190.0,5404.5,6645.0,321.0,3525.5,2070.0,TGRH88_015720
2852.5,6705.5,5404.5,6443.5,5086.0,1165.5,4535.0,TGRH88_015730
4446.0,549.5,516.0,5777.0,7193.0,1763.5,6280.0,TGRH88_015740
1534.0,6589.0,5404.5,2514.0,1821.0,2924.0,4372.5,TGRH88_015750
2448.5,1369.0,5404.5,625.5,3933.0,6235.5,5781.0,TGRH88_015760
3655.5,30.0,1135.0,2982.5,6446.5,191.5,3951.5,TGRH88_015770
2134.0,2762.5,5404.5,4276.5,4746.0,4232.0,5804.0,TGRH88_015780
3407.5,6705.5,559.5,3188.5,5145.5,191.5,7650.0,TGRH88_015790
1354.5,868.5,5404.5,3293.0,5943.0,6235.5,7925.0,TGRH88_015800
630.0,2276.0,5404.5,5260.0,1126.0,678.0,571.0,TGRH88_015810
3186.0,2131.0,2651.0,6340.0,5175.0,6235.5,1675.0,TGRH88_015820
2732.0,236.5,5404.5,7223.5,2171.5,3207.0,3301.5,TGRH88_015830
5290.0,6045.0,5404.5,5090.5,7572.5,6235.5,919.0,TGRH88_015840
7097.0,1521.0,2631.0,729.0,154.0,2466.5,5365.5,TGRH88_015850
847.0,5105.5,5404.5,1025.5,572.5,3378.5,4476.0,TGRH88_015860
4141.5,3416.5,5404.5,2633.0,6287.5,3148.5,2585.5,TGRH88_015870
7097.0,481.0,5404.5,5.0,11.0,678.0,1682.5,TGRH88_015880
7097.0,4900.5,5404.5,915.0,489.0,6235.5,5976.0,TGRH88_015890
7097.0,7689.5,5404.5,950.0,2925.5,3989.5,2012.5,TGRH88_015900
7097.0,3154.0,5404.5,1975.0,1924.0,6235.5,4622.5,TGRH88_015910
2382.5,5443.5,5404.5,1197.5,4991.5,6235.5,1947.0,TGRH88_015920
2607.5,713.0,5404.5,7847.5,1580.5,3989.5,3626.0,TGRH88_015930
2971.5,2184.0,5404.5,5054.5,2903.5,6235.5,941.0,TGRH88_015940
3679.5,2226.0,1637.0,8028.0,5030.5,678.0,232.0,TGRH88_015950
3293.5,1855.5,5404.5,2785.5,6898.5,6235.5,7678.0,TGRH88_015960
4455.0,126.0,5404.5,831.0,1479.0,3207.0,3432.5,TGRH88_015970
7097.0,929.5,5404.5,1060.0,2114.5,6235.5,6991.5,TGRH88_015980
3265.0,7077.0,5404.5,6031.0,1475.5,2006.5,829.5,TGRH88_015990
5910.5,3464.0,5404.5,2836.5,6402.0,6235.5,4301.0,TGRH88_016000
7097.0,3416.5,2555.5,427.0,293.0,6235.5,3138.0,TGRH88_016010
1357.5,2727.0,5404.5,1290.5,4418.5,1676.0,2977.0,TGRH88_016020
4195.0,1121.0,242.0,3090.0,665.0,6235.5,5632.0,TGRH88_016030
2888.0,882.5,5404.5,6989.0,3043.0,6235.5,1361.5,TGRH88_016040
7097.0,4018.5,5404.5,1240.5,3099.0,6235.5,5010.0,TGRH88_016050
4981.0,4647.0,1389.0,2440.0,7835.5,2565.0,3838.0,TGRH88_016060
2232.0,6842.5,1527.0,6419.5,7430.0,6235.5,4082.0,TGRH88_016070
5048.5,5702.0,1675.5,5370.5,7044.5,191.5,2401.5,TGRH88_016080
7097.0,7689.5,1695.5,6870.0,3902.5,678.0,2274.5,TGRH88_016100
3711.5,6324.0,5404.5,4646.5,4187.0,1709.5,134.5,TGRH88_016120
3225.0,5759.5,5404.5,5900.5,4688.5,6235.5,1167.0,TGRH88_016130
871.0,2560.5,5404.5,2653.5,2532.5,3020.5,4208.0,TGRH88_016140
184.0,3030.0,5404.5,4091.5,4965.5,6235.5,4683.0,TGRH88_016150
7097.0,7689.5,673.0,3111.5,7805.5,1026.0,851.5,TGRH88_016160
7097.0,1694.5,2321.0,3157.0,314.0,1026.0,625.5,TGRH88_016170
4477.0,6705.5,5404.5,5327.0,7549.0,6235.5,6223.0,TGRH88_016180
235.0,2500.0,506.5,1070.5,906.0,678.0,3595.5,TGRH88_016190
5964.0,7077.0,5404.5,6172.0,6829.5,678.0,196.5,TGRH88_016200
804.0,3190.0,428.0,467.0,1142.0,1165.5,4040.0,TGRH88_016210
909.5,3000.0,1590.5,4790.5,5614.5,6235.5,5483.5,TGRH88_016220
7097.0,7689.5,5404.5,6031.0,4545.0,6235.5,6594.5,TGRH88_016230
1696.5,6481.0,5404.5,510.0,2779.5,1995.5,5813.5,TGRH88_016240
7097.0,7689.5,5404.5,1483.0,5414.0,2097.5,6622.0,TGRH88_016250
7097.0,7689.5,5404.5,2295.0,6921.0,6235.5,6685.0,TGRH88_016260
497.0,2828.0,5404.5,2540.0,1610.0,4232.0,5100.0,TGRH88_016270
1449.0,5634.0,5404.5,1466.5,5274.0,3566.5,3352.5,TGRH88_016280
7097.0,7689.5,5404.5,1285.5,238.0,2633.0,2676.5,TGRH88_016290
2166.0,6100.0,5404.5,1185.5,5964.5,6235.5,4214.5,TGRH88_016300
1158.0,6705.5,5404.5,7965.0,4688.5,6235.5,2365.5,TGRH88_016310
2184.5,5247.5,5404.5,7102.5,4480.0,1215.0,2281.5,TGRH88_016320
494.0,4330.0,5404.5,5237.5,1640.0,2913.5,5543.5,TGRH88_016330
7097.0,2694.0,5404.5,1694.0,1574.5,6235.5,7597.0,TGRH88_016340
1891.0,1544.0,5404.5,3817.5,4825.0,1287.5,1653.0,TGRH88_016350
5268.0,4647.0,5404.5,4471.0,4900.5,1026.0,66.0,TGRH88_016360
5384.0,35.0,5404.5,2906.5,8047.0,6235.5,7774.0,TGRH88_016370
7097.0,7077.0,1430.0,4175.0,3541.5,1945.0,6217.0,TGRH88_016380
3159.5,4515.5,5404.5,3745.5,3125.5,6235.5,1793.0,TGRH88_016390
2030.0,2250.0,5404.5,7643.5,2950.0,191.5,527.0,TGRH88_016400
3671.0,873.0,5404.5,3961.5,2638.5,2342.5,1138.0,TGRH88_016410
2930.5,3364.0,5404.5,7078.0,5787.5,3989.5,4626.5,TGRH88_016420
7097.0,4196.5,5404.5,1212.5,312.0,2506.0,5055.5,TGRH88_016430
4667.0,5820.0,1018.0,4877.0,5648.5,678.0,3530.0,TGRH88_016440
3265.0,6324.0,2598.5,2460.0,4702.5,2105.5,2983.5,TGRH88_016450
7097.0,2967.0,5404.5,2852.5,349.5,6235.5,3736.5,TGRH88_016460
7097.0,7689.5,408.0,2002.5,935.5,6235.5,5382.5,TGRH88_016470
1940.0,4394.0,2321.0,3991.0,6775.0,6235.5,3219.0,TGRH88_016480
7097.0,1661.5,5404.5,119.5,2677.5,2739.0,6388.0,TGRH88_016490
2943.0,6842.5,5404.5,5758.0,4491.5,6235.5,2348.0,TGRH88_016500
5877.5,1121.0,1769.0,3927.5,5037.5,2280.0,1656.0,TGRH88_016510
7097.0,4582.0,5404.5,1584.5,6552.0,678.0,2690.0,TGRH88_016520
469.0,5820.0,5404.5,4067.0,2450.5,678.0,2302.5,TGRH88_016530
1817.0,2727.0,5404.5,4019.5,1580.5,6235.5,3632.0,TGRH88_016540
7097.0,6705.5,5404.5,334.5,387.5,6235.5,6392.0,TGRH88_016550
7097.0,7689.5,332.0,2817.5,4442.5,6235.5,3926.5,TGRH88_016560
5328.5,7077.0,2011.5,8028.0,6319.0,2976.0,3181.5,TGRH88_016570
4341.0,7077.0,273.0,5856.5,5747.0,2929.0,6649.0,TGRH88_016580
2070.0,3273.5,5404.5,3178.0,1597.5,2367.0,1965.0,TGRH88_016590
5124.0,3030.0,5404.5,6509.5,5460.0,1534.5,306.5,TGRH88_016600
4005.5,7077.0,5404.5,6299.5,3854.5,6235.5,1878.5,TGRH88_016610
1340.0,7077.0,5404.5,3307.0,4088.5,6235.5,3736.5,TGRH88_016620
790.5,7077.0,5404.5,5295.0,1821.0,6235.5,3759.5,TGRH88_016630
639.0,2184.0,1305.5,1953.0,1417.0,678.0,3655.0,TGRH88_016640
4832.5,5247.5,5404.5,3090.0,5687.5,6235.5,2360.0,TGRH88_016650
7097.0,4515.5,5404.5,1306.5,3374.5,2654.0,1975.0,TGRH88_016660
7097.0,559.0,5404.5,4078.5,471.0,6235.5,3675.5,TGRH88_016680
5384.0,1557.5,1505.0,4754.5,7252.5,678.0,65.0,TGRH88_016690
3598.5,1009.0,5404.5,7199.5,5798.5,1165.5,417.0,TGRH88_016700
